Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2002-03,25,SAS,NBA,SG,24,0,660,71,184,.386,28,73,.384,43,111,.387,.462,56,74,.757,29,63,92,70,41,9,36,62,226
2003-04,26,SAS,NBA,SG,10,0,280,42,94,.447,10,35,.286,32,59,.542,.500,36,44,.818,15,38,53,31,17,1,21,30,130
2004-05,27,SAS,NBA,SG,23,15,772,145,286,.507,42,96,.438,103,190,.542,.580,147,185,.795,19,114,133,97,28,6,66,69,479
2005-06,28,SAS,NBA,SG,13,11,426,76,157,.484,14,42,.333,62,115,.539,.529,73,87,.839,9,50,59,39,19,7,33,43,239
2006-07,29,SAS,NBA,SG,20,0,602,99,247,.401,38,99,.384,61,148,.412,.478,97,116,.836,16,93,109,74,33,4,42,61,333
2007-08,30,SAS,NBA,SG,17,6,559,98,232,.422,38,102,.373,60,130,.462,.504,69,77,.896,14,50,64,67,10,5,47,47,303
2009-10,32,SAS,NBA,SG,10,10,352,58,140,.414,20,60,.333,38,80,.475,.486,58,67,.866,4,33,37,60,26,2,30,30,194
2010-11,33,SAS,NBA,SG,5,5,174,31,70,.443,9,28,.321,22,42,.524,.507,32,41,.780,2,18,20,21,13,3,17,13,103
2011-12,34,SAS,NBA,SG,14,2,390,65,145,.448,23,68,.338,42,77,.545,.528,48,56,.857,8,41,49,56,10,4,42,36,201
2012-13,35,SAS,NBA,SG,21,3,560,77,193,.399,29,96,.302,48,97,.495,.474,59,80,.738,9,69,78,105,24,6,55,52,242
2013-14,36,SAS,NBA,SG,23,0,586,104,237,.439,41,105,.390,63,132,.477,.525,81,94,.862,9,66,75,95,36,2,52,60,330
2014-15,37,SAS,NBA,SG,7,0,131,15,43,.349,8,22,.364,7,21,.333,.442,18,23,.783,4,20,24,32,4,6,14,19,56
2015-16,38,SAS,NBA,SG,10,0,192,20,47,.426,9,21,.429,11,26,.423,.521,18,23,.783,6,21,27,25,8,3,7,25,67
