Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Other,Shoot,Block,Offens,Take,PGA,SfDrawn,And1,Blkd
2002-03,25,SAS,NBA,SG,69,1431,,96%,4%,,,+6.3,+0.3,50,24,26,48,,12,,307,69,17,44
2003-04,26,SAS,NBA,SG,77,2260,1%,90%,9%,,,+8.8,+1.7,98,39,24,67,,14,,640,106,31,53
2004-05,27,SAS,NBA,SG,74,2193,,59%,35%,7%,,+16.6,+17.2,97,37,38,59,,24,,637,165,49,69
2005-06,28,SAS,NBA,SG,65,1813,,77%,19%,4%,,+12.1,+7.3,60,34,27,59,,15,,536,120,30,38
2006-07,29,SAS,NBA,SG,75,2060,,75%,20%,5%,,+13.4,+8.7,84,42,31,58,,17,,588,149,41,53
2007-08,30,SAS,NBA,SG,74,2299,,80%,19%,,,+9.2,+9.3,117,51,32,68,,20,,742,152,35,55
2008-09,31,SAS,NBA,SG,44,1181,,56%,37%,6%,,+3.5,-0.8,49,26,13,30,,8,,357,69,17,22
2009-10,32,SAS,NBA,SG,75,2150,,63%,33%,4%,,+8.7,+6.7,101,31,22,61,,12,,817,124,35,57
2010-11,33,SAS,NBA,SG,80,2426,,58%,41%,,,+11.4,+13.2,105,46,23,60,,10,,899,142,36,50
2011-12,34,SAS,NBA,SG,34,792,6%,87%,7%,,,+15.1,+9.7,44,18,2,23,,1,,333,33,12,27
2012-13,35,SAS,NBA,SG,60,1393,3%,75%,21%,,,+7.9,+1.7,82,34,16,49,,5,3,626,83,26,34
2013-14,36,SAS,NBA,SG,68,1550,,89%,10%,1%,,+12.8,+7.7,109,17,13,60,8,4,5,667,65,13,40
2014-15,37,SAS,NBA,SG,70,1587,1%,66%,32%,,,+9.4,+4.8,107,35,12,42,9,6,6,675,65,13,37
2015-16,38,SAS,NBA,SG,58,1134,1%,86%,13%,,,+14.5,+4.3,58,32,9,26,5,6,2,396,31,5,22
2016-17,39,SAS,NBA,SG,42,798,1%,60%,39%,,,+11.2,+2.9,10,45,3,20,6,1,2,253,23,5,15
