Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2002-03,25,SAS,NBA,SG,24,0,27.5,3.0,7.7,.386,1.2,3.0,.384,1.8,4.6,.387,.462,2.3,3.1,.757,1.2,2.6,3.8,2.9,1.7,0.4,1.5,2.6,9.4
2003-04,26,SAS,NBA,SG,10,0,28.0,4.2,9.4,.447,1.0,3.5,.286,3.2,5.9,.542,.500,3.6,4.4,.818,1.5,3.8,5.3,3.1,1.7,0.1,2.1,3.0,13.0
2004-05,27,SAS,NBA,SG,23,15,33.6,6.3,12.4,.507,1.8,4.2,.438,4.5,8.3,.542,.580,6.4,8.0,.795,0.8,5.0,5.8,4.2,1.2,0.3,2.9,3.0,20.8
2005-06,28,SAS,NBA,SG,13,11,32.8,5.8,12.1,.484,1.1,3.2,.333,4.8,8.8,.539,.529,5.6,6.7,.839,0.7,3.8,4.5,3.0,1.5,0.5,2.5,3.3,18.4
2006-07,29,SAS,NBA,SG,20,0,30.1,5.0,12.4,.401,1.9,5.0,.384,3.1,7.4,.412,.478,4.9,5.8,.836,0.8,4.7,5.5,3.7,1.7,0.2,2.1,3.1,16.7
2007-08,30,SAS,NBA,SG,17,6,32.9,5.8,13.6,.422,2.2,6.0,.373,3.5,7.6,.462,.504,4.1,4.5,.896,0.8,2.9,3.8,3.9,0.6,0.3,2.8,2.8,17.8
2009-10,32,SAS,NBA,SG,10,10,35.2,5.8,14.0,.414,2.0,6.0,.333,3.8,8.0,.475,.486,5.8,6.7,.866,0.4,3.3,3.7,6.0,2.6,0.2,3.0,3.0,19.4
2010-11,33,SAS,NBA,SG,5,5,34.8,6.2,14.0,.443,1.8,5.6,.321,4.4,8.4,.524,.507,6.4,8.2,.780,0.4,3.6,4.0,4.2,2.6,0.6,3.4,2.6,20.6
2011-12,34,SAS,NBA,SG,14,2,27.9,4.6,10.4,.448,1.6,4.9,.338,3.0,5.5,.545,.528,3.4,4.0,.857,0.6,2.9,3.5,4.0,0.7,0.3,3.0,2.6,14.4
2012-13,35,SAS,NBA,SG,21,3,26.7,3.7,9.2,.399,1.4,4.6,.302,2.3,4.6,.495,.474,2.8,3.8,.738,0.4,3.3,3.7,5.0,1.1,0.3,2.6,2.5,11.5
2013-14,36,SAS,NBA,SG,23,0,25.5,4.5,10.3,.439,1.8,4.6,.390,2.7,5.7,.477,.525,3.5,4.1,.862,0.4,2.9,3.3,4.1,1.6,0.1,2.3,2.6,14.3
2014-15,37,SAS,NBA,SG,7,0,18.7,2.1,6.1,.349,1.1,3.1,.364,1.0,3.0,.333,.442,2.6,3.3,.783,0.6,2.9,3.4,4.6,0.6,0.9,2.0,2.7,8.0
2015-16,38,SAS,NBA,SG,10,0,19.2,2.0,4.7,.426,0.9,2.1,.429,1.1,2.6,.423,.521,1.8,2.3,.783,0.6,2.1,2.7,2.5,0.8,0.3,0.7,2.5,6.7
