Box Plus/Minus
2003-04 NBA 5.1 (10th)
2004-05 NBA 7.0 (3rd)
2005-06 NBA 6.0 (7th)
2006-07 NBA 7.2 (3rd)
2007-08 NBA 8.1 (3rd)
2009-10 NBA 6.3 (3rd)
2010-11 NBA 5.3 (5th)
Active 5.3 (6th)
Career NBA 5.3 (16th)
Career 5.3 (17th)
