Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,,ORtg,DRtg
2009-10,22,TOT,NBA,PF,47,0,624,8.1,16.4,.493,0.0,0.2,.000,8.1,16.3,.497,3.8,5.6,.676,6.2,8.1,14.3,1.6,1.1,1.7,2.5,7.5,20.0,,109,108
2009-10,22,NYK,NBA,PF,24,0,252,8.3,18.6,.446,0.0,0.4,.000,8.3,18.2,.456,3.0,4.3,.714,6.5,5.9,12.4,1.4,2.0,1.8,2.4,7.5,19.7,,102,109
2009-10,22,HOU,NBA,PF,23,0,372,8.0,15.0,.532,0.0,0.0,,8.0,15.0,.532,4.3,6.4,.660,6.0,9.6,15.6,1.8,0.5,1.6,2.5,7.5,20.2,,115,107
2010-11,23,HOU,NBA,C,72,11,1125,7.8,15.9,.491,0.0,0.1,.000,7.8,15.9,.494,2.7,3.8,.706,5.8,8.1,13.9,1.3,0.6,2.4,2.8,7.1,18.4,,105,108
2011-12,24,TOT,NBA,C,39,8,551,7.8,15.7,.497,0.0,0.3,.000,7.8,15.4,.506,2.9,4.5,.638,5.8,11.9,17.7,1.5,1.3,2.6,3.0,6.8,18.5,,105,101
2011-12,24,HOU,NBA,C,32,7,469,7.6,15.1,.504,0.0,0.3,.000,7.6,14.7,.515,2.8,4.4,.641,5.2,12.1,17.3,1.6,1.0,2.3,2.7,6.7,18.0,,106,102
2011-12,24,LAL,NBA,C,7,1,82,9.1,19.4,.467,0.0,0.0,,9.1,19.4,.467,3.2,5.2,.625,9.1,11.0,20.0,1.3,3.2,3.9,4.5,7.1,21.3,,98,95
2012-13,25,LAL,NBA,PF,29,1,458,8.5,17.2,.497,0.0,0.2,.000,8.5,17.0,.503,4.4,6.8,.656,9.1,9.3,18.4,1.4,0.9,2.1,2.9,6.1,21.5,,113,105
2013-14,26,LAL,NBA,PF,72,32,1500,9.3,16.9,.549,0.0,0.0,.000,9.3,16.9,.550,4.0,5.9,.685,6.3,11.1,17.3,1.8,0.9,2.1,2.4,5.6,22.6,,115,108
2014-15,27,LAL,NBA,C,70,57,1874,9.7,21.2,.459,0.1,0.3,.273,9.6,20.9,.462,3.4,4.6,.738,4.7,10.4,15.2,2.8,0.9,1.4,2.9,4.5,22.9,,101,109
2015-16,28,IND,NBA,C,73,11,1513,9.1,18.0,.506,0.0,0.0,.000,9.1,18.0,.507,2.9,4.1,.712,5.1,9.7,14.8,2.9,1.2,1.2,3.0,5.1,21.2,,106,102
2016-17,29,MIN,NBA,C,5,0,40,5.1,13.9,.364,0.0,0.0,,5.1,13.9,.364,2.5,2.5,1.000,8.9,7.6,16.5,0.0,1.3,0.0,3.8,11.4,12.7,,92,112
