Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Other,Shoot,Block,Offens,Take,PGA,SfDrawn,And1,Blkd
2009-10,22,TOT,NBA,PF,47,624,,,,46%,54%,-1.9,+0.2,5,11,14,0,,0,,50,0,8,8
2009-10,22,NYK,NBA,PF,24,252,,,,55%,45%,-5.0,-1.3,3,4,5,21,,2,,19,12,3,3
2009-10,22,HOU,NBA,PF,23,372,,,,39%,61%,+0.1,+0.6,2,7,9,35,,6,,31,23,5,5
2010-11,23,HOU,NBA,C,72,1125,,,,25%,75%,-6.3,-11.8,17,14,31,96,,16,,68,41,15,25
2011-12,24,TOT,NBA,C,39,551,,,,4%,96%,-2.8,-4.1,6,9,16,0,,0,,36,0,3,23
2011-12,24,HOU,NBA,C,32,469,,,,2%,98%,-3.9,-4.9,4,5,15,25,,9,,32,22,3,11
2011-12,24,LAL,NBA,C,7,82,,,,18%,82%,+3.1,+1.7,2,4,1,8,,0,,4,3,0,12
2012-13,25,LAL,NBA,PF,29,458,,,,85%,15%,-2.5,-4.7,5,2,19,33,,10,0,32,22,5,10
2013-14,26,LAL,NBA,PF,72,1500,,,6%,73%,21%,-9.6,-5.6,19,30,26,109,1,13,3,138,92,24,31
2014-15,27,LAL,NBA,C,70,1874,,,,8%,92%,-10.6,-6.7,28,44,34,106,2,20,4,234,71,13,30
2015-16,28,IND,NBA,C,73,1513,,,,27%,73%,+1.1,-1.3,27,34,31,94,3,16,2,204,53,11,31
2016-17,29,MIN,NBA,C,5,40,,,,24%,76%,+3.9,+5.2,1,2,0,8,0,0,0,0,0,0,1
