Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Other,Shoot,Block,Offens,Take,PGA,SfDrawn,And1,Blkd
Career,,,NBA,,60,343,3%,75%,23%,,,+0.4,-2.7,8,7,1,12,0,1,3,65,5,2,3
2 seasons,,LAC,NBA,,44,268,4%,72%,24%,,,+2.2,-3.3,6,5,1,10,0,1,3,41,4,2,3
1 season,,ORL,NBA,,16,75,,82%,18%,,,-6.0,-0.2,2,2,0,2,0,0,0,24,1,0,0
