Season,Age,Tm,Lg,Pos,G,MP,FG%,Dist.,2P,0-3,3-10,10-16,16 <3,3P,2P,0-3,3-10,10-16,16 <3,3P,%Ast'd,%FGA,Md.,%Ast'd,%3PA,3P%,Att.,Md.
2008-09,22,MIL,NBA,PF,82,2114,.462,8.2,.992,.489,.073,.116,.314,.008,.466,.604,.222,.263,.383,.000,.727,.061,26,,.500,.000,0,0
2009-10,23,MIL,NBA,PF,73,1866,.480,7.3,.954,.537,.087,.095,.236,.046,.486,.626,.313,.429,.253,.353,.602,.041,14,1.000,1.000,.353,0,0
2010-11,24,MIL,NBA,PF,79,2093,.463,8.2,.984,.512,.084,.107,.280,.016,.470,.575,.250,.435,.358,.000,.707,.030,12,,.571,.000,1,0
2011-12,25,MIL,NBA,PF,43,1009,.510,6.0,.985,.621,.119,.080,.165,.015,.514,.673,.323,.190,.209,.250,.705,.046,10,1.000,.500,.500,0,0
2012-13,26,MIL,NBA,SF,58,1326,.401,8.9,.902,.467,.135,.061,.239,.098,.406,.477,.373,.174,.344,.351,.667,.024,8,1.000,.838,.355,0,0
2013-14,27,TOT,NBA,PF-SF,64,1003,.451,8.2,.912,.570,.093,.021,.228,.088,.472,.564,.333,.000,.341,.235,.699,.073,11,1.000,.824,.286,0,0
2013-14,27,SAC,NBA,SF,9,196,.469,7.5,.906,.531,.219,.000,.156,.094,.483,.529,.143,,.800,.333,.857,.156,3,1.000,1.000,.333,0,0
2013-14,27,MIN,NBA,PF,55,807,.447,8.3,.913,.578,.068,.025,.242,.087,.469,.570,.455,.000,.282,.214,.667,.056,8,1.000,.786,.273,0,0
2014-15,28,PHI,NBA,PF,67,1916,.395,14.3,.682,.305,.086,.038,.253,.318,.435,.562,.236,.292,.373,.307,.630,.027,15,.968,.163,.333,1,0
2015-16,29,LAC,NBA,PF,75,1274,.454,8.2,.807,.536,.116,.029,.126,.193,.485,.541,.458,.000,.385,.325,.901,.063,10,1.000,.900,.333,0,0
2016-17,30,LAC,NBA,PF,48,1087,.494,11.8,.691,.459,.052,.013,.167,.309,.534,.607,.167,.333,.462,.403,.767,.069,14,.966,.778,.429,0,0
