Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2008-09,22,MIL,NBA,PF,82,52,2114,3.9,8.4,.462,0.0,0.1,.000,3.9,8.3,.466,2.4,3.3,.729,3.2,5.1,8.3,1.5,1.5,0.8,1.7,3.5,10.1
2009-10,23,MIL,NBA,PF,73,62,1866,3.4,7.1,.480,0.1,0.3,.353,3.3,6.8,.486,1.8,2.6,.699,3.3,4.4,7.7,1.6,1.2,0.8,1.4,3.5,8.7
2010-11,24,MIL,NBA,PF,79,52,2093,3.4,7.4,.463,0.0,0.1,.000,3.4,7.2,.470,2.3,3.2,.707,2.9,4.3,7.2,1.2,1.2,0.5,1.3,3.1,9.1
2011-12,25,MIL,NBA,PF,43,22,1009,4.7,9.3,.510,0.0,0.1,.250,4.7,9.2,.514,2.4,3.7,.641,2.7,5.4,8.1,1.0,1.4,0.8,1.4,3.3,11.9
2012-13,26,MIL,NBA,SF,58,45,1326,4.1,10.2,.401,0.4,1.0,.351,3.7,9.2,.406,2.0,3.4,.571,2.4,4.5,7.0,1.5,1.1,0.4,1.9,2.2,10.5
2013-14,27,TOT,NBA,PF-SF,64,7,1003,3.1,6.9,.451,0.1,0.6,.235,3.0,6.3,.472,1.7,2.4,.687,2.0,3.2,5.2,1.3,1.1,0.5,1.4,2.4,8.0
2013-14,27,SAC,NBA,SF,9,5,196,2.8,5.9,.469,0.2,0.6,.333,2.6,5.3,.483,1.7,2.4,.692,1.7,3.3,5.0,2.8,1.7,0.9,0.7,3.3,7.3
2013-14,27,MIN,NBA,PF,55,2,807,3.2,7.2,.447,0.1,0.6,.214,3.1,6.6,.469,1.7,2.4,.685,2.1,3.2,5.3,0.9,0.9,0.4,1.6,2.2,8.2
2014-15,28,PHI,NBA,PF,67,61,1916,4.7,11.9,.395,1.2,3.8,.307,3.6,8.2,.435,1.8,3.1,.589,1.5,4.6,6.2,2.0,1.5,0.4,1.9,2.0,12.4
2015-16,29,LAC,NBA,PF,75,61,1274,2.7,5.8,.454,0.4,1.1,.325,2.3,4.7,.485,0.8,1.6,.526,1.7,3.1,4.8,0.8,1.2,0.5,1.0,2.8,6.5
2016-17,30,LAC,NBA,PF,48,46,1087,3.8,7.7,.494,1.0,2.4,.403,2.8,5.3,.534,1.5,2.1,.719,1.2,2.8,4.0,0.6,1.7,0.9,1.1,2.6,10.1
