Player,Sim,1,2,3,4,5,6,7,8
Alex Len,,3.4,1.3,0.2,,,,,
Gustavo Ayon,84.0,3.2,1.2,0.7,,,,,
Will Frazier,76.7,3.8,0.9,-0.1,,,,,
Jack Toomay,76.2,3.6,1.6,1.1,,,,,
Howie Schultz,73.4,3.0,2.0,0.6,,,,,
Greg Smith,70.6,4.0,0.8,0.2,0.2,0.2,,,
Gene Conley,68.9,2.8,2.1,0.4,0.0,0.0,-0.1,,
Pete Cross,66.7,2.6,1.8,-0.2,,,,,
Dave Hoppen,64.9,2.6,0.8,0.2,0.0,0.0,-0.1,,
Michael Stewart,64.1,3.0,0.7,0.2,0.2,0.2,0.1,0.1,0.1
Alexis Ajinca,63.5,3.2,2.1,1.0,0.4,0.0,-0.1,,
