Player,Sim,1,2,3,4,5,6,7
Reggie Williams,,3.7,1.7,0.3,0.3,0.2,0.0,
Paul Graham,87.4,3.6,1.9,0.2,,,,
Solomon Hill,84.3,3.5,2.1,0.4,,,,
Stanislav Medvedenko,82.8,3.0,1.8,0.5,0.4,0.2,0.1,0.0
Dave Lattin,82.7,3.2,2.0,0.6,0.4,0.2,,
Barney Cable,82.0,3.3,1.6,0.7,0.4,0.3,0.1,
Tommy Byrnes,80.9,4.0,1.7,0.9,0.3,-0.2,,
Robert Covington,80.6,4.0,2.0,0.1,,,,
Harthorne Wingo,77.1,3.9,1.4,0.9,0.0,,,
Mike Sweetney,73.7,3.8,2.1,1.4,0.4,,,
Archie Dees,72.1,3.7,0.7,0.4,,,,
