Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Career,,,NBA,,428,42,5507,648,1368,.474,0,3,.000,648,1365,.475,.474,268,603,.444,644,897,1541,190,152,306,299,835,1564
2 seasons,,PHO,NBA,,155,0,2212,286,526,.544,0,2,.000,286,524,.546,.544,120,243,.494,256,360,616,59,56,138,113,323,692
2 seasons,,NYK,NBA,,70,35,1062,124,296,.419,0,1,.000,124,295,.420,.419,52,109,.477,112,185,297,77,27,59,72,159,300
1 season,,IND,NBA,,60,0,753,89,207,.430,0,0,,89,207,.430,.430,35,82,.427,94,128,222,14,27,44,45,125,213
1 season,,GSW,NBA,,46,7,691,83,183,.454,0,0,,83,183,.454,.454,34,87,.391,81,104,185,17,14,33,24,87,200
2 seasons,,"NOH,NOP",NBA,,36,0,393,34,74,.459,0,0,,34,74,.459,.459,14,40,.350,52,61,113,14,18,17,22,76,82
2 seasons,,PHI,NBA,,26,0,151,14,31,.452,0,0,,14,31,.452,.452,6,17,.353,20,20,40,1,2,9,7,28,34
1 season,,MIN,NBA,,20,0,161,14,38,.368,0,0,,14,38,.368,.368,4,20,.200,23,24,47,3,7,6,11,26,32
1 season,,CLE,NBA,,12,0,79,4,12,.333,0,0,,4,12,.333,.333,3,5,.600,5,15,20,5,1,0,5,11,11
2 seasons,,CHI,NBA,,2,0,3,0,1,.000,0,0,,0,1,.000,.000,0,0,,1,0,1,0,0,0,0,0,0
1 season,,UTA,NBA,,1,0,2,0,0,,0,0,,0,0,,,0,0,,0,0,0,0,0,0,0,0,0
