Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Career,,,NBA,,428,42,12.9,1.5,3.2,.474,0.0,0.0,.000,1.5,3.2,.475,.474,0.6,1.4,.444,1.5,2.1,3.6,0.4,0.4,0.7,0.7,2.0,3.7
2 seasons,,PHO,NBA,,155,0,14.3,1.8,3.4,.544,0.0,0.0,.000,1.8,3.4,.546,.544,0.8,1.6,.494,1.7,2.3,4.0,0.4,0.4,0.9,0.7,2.1,4.5
2 seasons,,NYK,NBA,,70,35,15.2,1.8,4.2,.419,0.0,0.0,.000,1.8,4.2,.420,.419,0.7,1.6,.477,1.6,2.6,4.2,1.1,0.4,0.8,1.0,2.3,4.3
1 season,,IND,NBA,,60,0,12.6,1.5,3.5,.430,0.0,0.0,,1.5,3.5,.430,.430,0.6,1.4,.427,1.6,2.1,3.7,0.2,0.5,0.7,0.8,2.1,3.6
1 season,,GSW,NBA,,46,7,15.0,1.8,4.0,.454,0.0,0.0,,1.8,4.0,.454,.454,0.7,1.9,.391,1.8,2.3,4.0,0.4,0.3,0.7,0.5,1.9,4.3
2 seasons,,"NOH,NOP",NBA,,36,0,10.9,0.9,2.1,.459,0.0,0.0,,0.9,2.1,.459,.459,0.4,1.1,.350,1.4,1.7,3.1,0.4,0.5,0.5,0.6,2.1,2.3
2 seasons,,PHI,NBA,,26,0,5.8,0.5,1.2,.452,0.0,0.0,,0.5,1.2,.452,.452,0.2,0.7,.353,0.8,0.8,1.5,0.0,0.1,0.3,0.3,1.1,1.3
1 season,,MIN,NBA,,20,0,8.1,0.7,1.9,.368,0.0,0.0,,0.7,1.9,.368,.368,0.2,1.0,.200,1.2,1.2,2.4,0.2,0.4,0.3,0.6,1.3,1.6
1 season,,CLE,NBA,,12,0,6.6,0.3,1.0,.333,0.0,0.0,,0.3,1.0,.333,.333,0.3,0.4,.600,0.4,1.3,1.7,0.4,0.1,0.0,0.4,0.9,0.9
2 seasons,,CHI,NBA,,2,0,1.5,0.0,0.5,.000,0.0,0.0,,0.0,0.5,.000,.000,0.0,0.0,,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0
1 season,,UTA,NBA,,1,0,2.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
