Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Other,Shoot,Block,Offens,Take,PGA,SfDrawn,And1,Blkd
Career,,,NBA,,428,5507,,,5%,66%,29%,-4.4,-7.0,94,90,115,330,1,32,0,415,205,62,160
2 seasons,,PHO,NBA,,155,2212,,,8%,76%,16%,+3.9,-0.0,37,36,40,182,0,16,0,130,115,30,61
2 seasons,,NYK,NBA,,70,1062,,,,80%,19%,-7.6,+1.9,29,18,25,81,5,19,0,165,51,11,28
1 season,,IND,NBA,,60,753,,,,11%,89%,-2.5,-7.5,15,13,17,69,0,6,0,32,35,6,31
1 season,,GSW,NBA,,46,691,,,12%,80%,8%,-6.0,-4.0,5,11,8,49,0,6,0,37,38,9,16
2 seasons,,"NOH,NOP",NBA,,36,393,,,2%,57%,41%,-5.9,-2.3,3,5,14,40,0,10,0,32,13,2,11
2 seasons,,PHI,NBA,,26,151,,,4%,76%,19%,-8.6,-7.0,2,2,3,19,0,0,0,2,8,1,6
1 season,,MIN,NBA,,20,161,,,,37%,63%,-17.7,-16.1,3,3,5,15,0,4,0,6,8,2,5
1 season,,CLE,NBA,,12,79,,,,93%,7%,-19.0,-24.0,0,2,1,7,0,1,0,11,3,1,2
2 seasons,,CHI,NBA,,2,3,,,,100%,,-111.1,-112.3,0,0,0,0,0,0,0,0,0,0,0
1 season,,UTA,NBA,,1,2,,,,100%,,+13.3,+10.1,0,0,0,0,0,0,0,0,0,0,0
