Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%, ,OWS,DWS,WS,WS/48, ,OBPM,DBPM,BPM,VORP
2007-08,25,PHI,NBA,PF,2,10,33.9,.512,.000,.500,60.3,26.1,43.8,0.0,0.0,0.0,0.0,22.8,,0.1,0.0,0.1,.319,,6.5,-10.9,-4.4,0.0
2009-10,27,PHO,NBA,PF,16,194,13.1,.519,.000,.583,19.0,15.9,17.4,0.7,1.6,2.8,11.7,12.1,,0.3,0.2,0.5,.112,,-1.4,2.1,0.7,0.1
2011-12,29,IND,NBA,PF,11,94,12.3,.527,.000,.261,7.5,20.8,14.2,3.7,1.2,4.4,13.5,14.6,,0.1,0.2,0.2,.117,,-2.8,2.5,-0.3,0.0
