Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%, ,OWS,DWS,WS,WS/48, ,OBPM,DBPM,BPM,VORP
Career,,,NBA,,428,5507,12.0,.479,.002,.441,13.6,18.4,16.0,5.2,1.4,4.2,15.5,15.7,,0.9,6.1,6.9,.060,,-2.9,1.0,-2.0,0.1
2 seasons,,PHO,NBA,,155,2212,13.9,.547,.004,.462,13.9,17.7,15.9,3.7,1.3,4.5,15.1,14.9,,2.3,2.3,4.7,.101,,-1.1,1.1,0.0,1.1
2 seasons,,NYK,NBA,,70,1062,11.4,.436,.003,.368,11.8,20.4,16.0,11.8,1.3,4.6,17.3,18.0,,-0.8,1.1,0.3,.013,,-4.1,1.8,-2.3,-0.1
1 season,,IND,NBA,,60,753,11.5,.438,.000,.396,14.1,19.0,16.6,3.0,1.9,4.6,15.6,17.3,,-0.3,1.3,1.0,.062,,-3.9,1.2,-2.7,-0.1
1 season,,GSW,NBA,,46,691,11.5,.452,.000,.475,13.0,17.4,15.2,3.5,1.0,3.6,9.8,15.7,,0.2,0.5,0.6,.044,,-4.0,-0.9,-4.9,-0.5
2 seasons,,"NOH,NOP",NBA,,36,393,10.5,.448,.000,.541,15.3,18.6,16.9,5.3,2.4,3.6,19.4,13.3,,-0.1,0.4,0.4,.046,,-2.9,1.7,-1.2,0.1
2 seasons,,PHI,NBA,,26,151,8.8,.442,.000,.548,15.8,15.9,15.8,1.0,0.7,4.6,15.4,13.8,,0.0,0.2,0.1,.041,,-5.1,-1.0,-6.1,-0.2
1 season,,MIN,NBA,,20,161,6.3,.342,.000,.526,15.9,17.6,16.7,2.8,2.2,2.9,19.0,16.1,,-0.4,0.2,-0.1,-0.038,,-6.9,0.9,-5.9,-0.2
1 season,,CLE,NBA,,12,79,3.8,.387,.000,.417,7.4,21.5,14.5,8.7,0.7,0.0,26.0,11.0,,-0.1,0.1,0.0,-0.011,,-6.2,-0.1,-6.3,-0.1
2 seasons,,CHI,NBA,,2,3,0.0,.000,.000,.000,37.8,0.0,19.1,0.0,0.0,0.0,0.0,15.3,,0.0,0.0,0.0,-0.173,,-8.9,-7.3,-16.2,0.0
1 season,,UTA,NBA,,1,2,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,-0.004,,-5.3,0.2,-5.1,0.0
