Season,Age,Tm,Lg,Pos,G,MP,FG%,Dist.,2P,0-3,3-10,10-16,16 <3,3P,2P,0-3,3-10,10-16,16 <3,3P,%Ast'd,%FGA,Md.,%Ast'd,%3PA,3P%,Att.,Md.
2006-07,24,TOT,NBA,PF,11,89,.400,1.9,1.000,.800,.067,.133,.000,.000,.400,.500,.000,.000,,,.833,.200,3,,,,0,0
2006-07,24,UTA,NBA,PF,1,2,,,,,,,,,,,,,,,,,0,,,,0,0
2006-07,24,PHI,NBA,PF,10,87,.400,1.9,1.000,.800,.067,.133,.000,.000,.400,.500,.000,.000,,,.833,.200,3,,,,0,0
2007-08,25,PHI,NBA,PF,16,64,.500,2.3,1.000,.750,.188,.063,.000,.000,.500,.583,.333,.000,,,.750,.000,0,,,,0,0
2008-09,26,PHO,NBA,PF,76,1044,.536,3.1,.996,.728,.164,.060,.044,.004,.538,.604,.293,.333,.636,.000,.701,.168,37,,.000,,1,0
2009-10,27,PHO,NBA,PF,79,1168,.551,3.1,.996,.725,.159,.072,.040,.004,.553,.595,.455,.450,.364,.000,.697,.149,39,,.000,,1,0
2010-11,28,GSW,NBA,PF,46,691,.454,4.3,1.000,.617,.230,.087,.066,.000,.454,.575,.190,.313,.417,,.566,.082,15,,,,0,0
2011-12,29,IND,NBA,PF,60,753,.430,4.7,1.000,.570,.256,.150,.024,.000,.430,.534,.302,.258,.400,,.629,.130,22,,,,0,0
2012-13,30,TOT,NBA,PF,39,372,.395,3.7,1.000,.654,.272,.037,.037,.000,.395,.547,.136,.000,.000,,.625,.185,13,,,,0,0
2012-13,30,MIN,NBA,PF,20,161,.368,5.0,1.000,.526,.316,.079,.079,.000,.368,.600,.167,.000,.000,,.500,.158,6,,,,0,0
2012-13,30,CHI,NBA,PF,1,2,.000,1.0,1.000,1.000,.000,.000,.000,.000,.000,.000,,,,,,.000,0,,,,0,0
2012-13,30,NOH,NBA,PF,18,209,.429,2.5,1.000,.762,.238,.000,.000,.000,.429,.531,.100,,,,.722,.214,7,,,,0,0
2013-14,31,TOT,NBA,PF,19,185,.500,4.1,1.000,.625,.281,.063,.031,.000,.500,.650,.333,.000,.000,,.750,.313,9,,,,0,0
2013-14,31,NOP,NBA,PF,18,184,.500,4.1,1.000,.625,.281,.063,.031,.000,.500,.650,.333,.000,.000,,.750,.313,9,,,,0,0
2013-14,31,CHI,NBA,PF,1,1,,,,,,,,,,,,,,,,,0,,,,0,0
2014-15,32,TOT,NBA,PF,53,937,.427,5.3,.996,.494,.318,.122,.055,.004,.429,.468,.358,.387,.500,.000,.670,.071,16,,.000,,1,0
2014-15,32,CLE,NBA,PF,12,79,.333,3.6,1.000,.500,.500,.000,.000,.000,.333,.333,.333,,,,.750,.167,1,,,,0,0
2014-15,32,NYK,NBA,PF,41,858,.432,5.4,.996,.494,.309,.128,.058,.004,.434,.475,.360,.387,.500,.000,.667,.066,15,,.000,,1,0
2015-16,33,NYK,NBA,PF,29,204,.358,4.7,1.000,.547,.226,.113,.094,.000,.358,.517,.167,.000,.200,,.632,.038,2,,,,0,0
