Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2002-03,23,TOT,NBA,PG-SG,46,7,688,2.6,7.7,.338,0.5,1.8,.286,2.1,5.9,.354,1.9,2.5,.787,1.0,2.7,3.7,4.8,1.4,0.2,1.5,3.6,7.7
2002-03,23,ATL,NBA,SG,15,7,364,2.9,8.0,.358,0.6,1.7,.353,2.3,6.3,.359,2.1,2.9,.724,0.9,3.2,4.1,4.2,1.6,0.1,1.6,3.8,8.4
2002-03,23,MIN,NBA,PG,31,0,324,2.3,7.4,.313,0.4,2.0,.222,1.9,5.4,.347,1.8,2.0,.889,1.2,2.1,3.3,5.6,1.2,0.3,1.3,3.4,6.9
2003-04,24,HOU,NBA,PG,26,0,145,4.2,8.9,.472,1.5,2.5,.600,2.7,6.5,.423,2.5,3.0,.833,0.7,3.2,4.0,4.2,0.7,0.0,1.7,3.7,12.4
2004-05,25,SAS,NBA,PG,48,0,278,4.1,10.0,.416,0.6,2.1,.313,3.5,7.9,.443,1.6,2.1,.750,0.5,2.7,3.2,4.3,1.8,0.1,1.8,3.4,10.5
2005-06,26,TOT,NBA,PG,47,0,348,3.0,9.3,.322,0.3,2.0,.158,2.7,7.3,.366,2.6,4.2,.610,0.9,3.1,4.0,3.3,1.4,0.1,2.5,3.5,8.9
2005-06,26,CLE,NBA,PG,37,0,243,2.5,8.7,.288,0.3,2.1,.143,2.2,6.7,.333,0.9,1.8,.500,0.9,3.1,4.0,2.7,1.2,0.1,2.2,4.0,6.2
2005-06,26,SEA,NBA,PG,10,0,105,4.1,10.6,.387,0.3,1.7,.200,3.8,8.9,.423,6.5,9.9,.655,1.0,3.1,4.1,4.8,2.1,0.0,3.1,2.4,15.1
2006-07,27,SEA,NBA,PG,47,4,534,4.4,9.5,.468,0.3,1.0,.333,4.1,8.5,.484,2.2,2.8,.786,1.0,2.6,3.6,5.3,1.0,0.3,2.1,3.6,11.5
2007-08,28,TOT,NBA,PG,15,0,188,3.3,6.9,.472,0.6,1.5,.375,2.7,5.4,.500,0.8,0.8,1.000,1.0,2.7,3.6,2.7,1.7,0.0,1.7,2.5,7.9
2007-08,28,DEN,NBA,PG,8,0,122,3.0,6.8,.435,0.6,1.5,.400,2.4,5.3,.444,0.6,0.6,1.000,1.2,2.4,3.5,1.8,1.5,0.0,1.5,2.7,7.1
2007-08,28,WAS,NBA,PG,4,0,44,1.6,3.3,.500,0.8,1.6,.500,0.8,1.6,.500,0.0,0.0,,0.8,4.1,4.9,2.5,2.5,0.0,0.8,1.6,4.1
2007-08,28,SEA,NBA,PG,3,0,22,8.2,14.7,.556,0.0,1.6,.000,8.2,13.1,.625,3.3,3.3,1.000,0.0,1.6,1.6,8.2,1.6,0.0,4.9,3.3,19.6
2009-10,30,OKC,NBA,PG,4,0,59,3.7,7.3,.500,1.2,1.8,.667,2.4,5.5,.444,1.2,2.4,.500,0.6,1.8,2.4,2.4,0.0,0.0,2.4,3.1,9.8
