Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%, ,OWS,DWS,WS,WS/48, ,OBPM,DBPM,BPM,VORP
2009-10,22,CHA,NBA,PG,4,73,5.6,.433,.353,.353,1.8,5.3,3.5,16.5,0.8,1.7,16.9,16.0,,-0.1,0.0,-0.1,-0.050,,-5.6,0.2,-5.4,-0.1
2012-13,25,IND,NBA,PG,19,316,9.7,.579,.676,.437,0.8,4.6,2.8,7.1,1.2,0.0,10.6,14.0,,0.5,0.2,0.7,.106,,0.5,-1.1,-0.6,0.1
2013-14,26,CHI,NBA,PG,5,141,9.5,.411,.361,.264,3.2,3.4,3.3,32.2,1.2,0.0,10.1,30.5,,-0.2,0.1,-0.1,-0.031,,-1.2,-3.2,-4.5,-0.1
