Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Career,,,NBA,,624,190,14893,4.8,11.8,.404,1.9,5.0,.373,2.9,6.8,.427,3.2,3.7,.864,0.4,2.3,2.7,5.9,0.9,0.1,2.3,2.3,14.6
4 seasons,,CHA,NBA,,282,142,7545,4.9,11.9,.407,1.7,4.5,.374,3.2,7.5,.426,3.3,3.7,.876,0.4,2.3,2.7,6.0,0.8,0.1,2.2,2.3,14.6
1 season,,IND,NBA,,76,5,1226,3.0,8.6,.350,2.0,5.6,.353,1.1,3.1,.346,2.4,2.9,.838,0.6,2.1,2.7,5.0,1.0,0.1,2.0,1.9,10.5
2 seasons,,OKC,NBA,,62,1,1196,3.5,9.2,.375,1.7,4.7,.369,1.7,4.5,.380,1.7,2.1,.814,0.4,2.8,3.1,4.6,0.9,0.1,2.0,2.2,10.4
1 season,,CHI,NBA,,61,9,1857,5.6,13.5,.419,2.6,6.2,.411,3.1,7.2,.426,3.8,4.3,.882,0.3,2.2,2.4,5.9,1.0,0.1,2.2,2.7,17.6
1 season,,DET,NBA,,54,13,1287,5.3,12.9,.410,1.4,4.2,.327,3.9,8.7,.450,4.1,4.7,.870,0.4,2.4,2.8,7.4,0.9,0.1,3.1,1.7,16.1
1 season,,ORL,NBA,,51,20,1041,5.0,12.6,.397,2.5,6.8,.360,2.5,5.7,.440,2.8,3.5,.812,0.2,2.2,2.5,5.5,0.8,0.0,2.1,2.5,15.3
1 season,,DEN,NBA,,28,0,659,5.6,12.5,.445,2.4,5.8,.411,3.2,6.7,.475,4.2,5.1,.819,0.2,2.7,2.8,7.2,1.4,0.1,2.9,2.4,17.8
1 season,,TOR,NBA,,10,0,82,3.1,10.5,.292,0.4,4.8,.091,2.6,5.7,.462,2.6,2.6,1.000,0.0,1.8,1.8,4.4,0.4,0.0,4.0,3.1,9.2
