Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,,ORtg,DRtg
2005-06,21,MIL,NBA,PF,82,77,2348,7.2,13.6,.533,0.0,0.1,.000,7.2,13.5,.536,2.7,4.3,.629,4.2,8.6,12.8,4.3,1.1,1.5,2.8,5.8,17.2,,111,106
2006-07,22,MIL,NBA,C,66,66,2258,8.0,14.5,.553,0.0,0.1,.200,8.0,14.4,.556,2.6,4.5,.577,3.9,9.6,13.4,4.6,1.1,0.8,3.5,5.0,18.6,,108,110
2007-08,23,MIL,NBA,C,78,78,2720,9.0,17.6,.511,0.0,0.1,.000,9.0,17.4,.515,3.7,6.2,.587,4.7,10.0,14.7,3.8,1.2,2.6,3.3,4.9,21.6,,107,109
2008-09,24,MIL,NBA,C,36,33,1124,8.4,14.6,.577,0.0,0.0,,8.4,14.6,.577,2.6,4.5,.571,5.4,11.6,17.0,3.3,1.1,1.7,4.0,6.0,19.5,,107,105
2009-10,25,MIL,NBA,C,69,69,2229,11.1,21.4,.520,0.0,0.0,.000,11.1,21.3,.521,3.5,5.6,.629,4.9,11.6,16.5,3.0,0.9,4.1,3.1,5.2,25.7,,107,98
2010-11,26,MIL,NBA,C,65,65,2297,8.5,17.3,.495,0.0,0.1,.000,8.5,17.2,.497,2.2,5.1,.442,4.6,12.1,16.8,3.0,1.1,3.9,2.9,5.1,19.3,,100,97
2011-12,27,MIL,NBA,C,12,12,364,8.6,19.1,.449,0.0,0.1,.000,8.6,19.0,.452,2.0,3.2,.609,3.1,11.0,14.1,4.4,1.7,3.4,3.4,5.1,19.1,,94,100
2012-13,28,GSW,NBA,C,32,32,786,5.4,11.9,.451,0.1,0.1,1.000,5.3,11.8,.448,1.2,2.5,.500,4.4,11.4,15.8,4.3,1.3,3.6,2.3,5.5,12.0,,103,100
2013-14,29,GSW,NBA,C,67,67,1769,6.6,10.6,.627,0.0,0.0,,6.6,10.6,.627,0.6,1.8,.344,5.1,13.8,18.9,3.2,1.3,3.4,2.7,5.9,13.9,,115,96
2014-15,30,GSW,NBA,C,67,65,1583,6.2,11.0,.563,0.0,0.0,,6.2,11.0,.563,0.7,1.3,.524,4.4,12.4,16.8,5.6,1.2,3.5,3.3,5.8,13.0,,110,97
2015-16,31,GSW,NBA,C,70,66,1451,5.8,9.3,.627,0.0,0.0,1.000,5.8,9.3,.626,0.8,1.7,.480,4.0,12.4,16.4,5.4,1.1,3.8,2.8,7.4,12.5,,120,99
2016-17,32,DAL,NBA,C,25,21,565,3.3,7.1,.468,0.0,0.1,.000,3.3,7.1,.474,0.3,1.0,.273,4.8,14.6,19.4,4.5,1.1,2.2,3.8,7.4,7.0,,93,104
