Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Career,,,NBA,,58,57,1304,149,265,.562,0,3,.000,149,262,.569,.562,21,58,.362,136,304,440,105,34,87,75,201,319
3 seasons,,GSW,NBA,,53,52,1132,129,219,.589,0,3,.000,129,216,.597,.589,18,50,.360,127,282,409,88,31,87,67,180,276
1 season,,MIL,NBA,,5,5,172,20,46,.435,0,0,,20,46,.435,.435,3,8,.375,9,22,31,17,3,0,8,21,43
