Blocks
2007-08 NBA 135 (9th)
2009-10 NBA 175 (2nd)
2010-11 NBA 168 (4th)
2013-14 NBA 121 (9th)
Active 1069 (10th)
Career NBA 1069 (78th)
Career 1069 (80th)
