Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Other,Shoot,Block,Offens,Take,PGA,SfDrawn,And1,Blkd
2005-06,19,WAS,NBA,PF,29,175,,,,57%,43%,-1.4,-3.6,5,4,3,16,,0,,21,6,3,5
2006-07,20,WAS,NBA,PF,56,682,,,,59%,41%,-6.8,-7.3,17,14,18,43,,8,,92,21,6,21
2007-08,21,WAS,NBA,PF,82,1675,,,,56%,44%,-6.4,-10.2,33,39,40,140,,16,,212,78,20,61
2008-09,22,WAS,NBA,C,71,1703,,,2%,14%,84%,-6.1,+3.8,42,35,40,106,,16,,256,76,16,58
2009-10,23,WAS,NBA,PF,81,2256,,,,56%,44%,-6.9,-3.1,56,59,67,105,,21,,386,127,39,87
2010-11,24,WAS,NBA,PF,64,2172,,,,79%,21%,-6.9,+2.6,55,50,67,77,,29,,341,137,29,79
2011-12,25,WAS,NBA,PF,26,626,,,,78%,22%,-13.3,-9.1,7,18,12,19,,3,,65,23,4,20
2012-13,26,BRK,NBA,C,82,1555,,,,7%,93%,-0.5,-4.0,37,37,49,77,,18,1,206,113,35,68
2013-14,27,BRK,NBA,PF,73,1618,,,,19%,81%,+0.6,+2.3,27,36,47,80,4,13,1,279,102,25,49
