Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2001-02,29,DET,NBA,C,5,0,69,5,11,.455,0,0,,5,11,.455,.455,11,14,.786,4,6,10,0,1,1,4,14,21
2002-03,30,DET,NBA,C,4,0,29,6,17,.353,0,0,,6,17,.353,.353,5,7,.714,2,3,5,0,0,0,1,9,17
2005-06,33,LAC,NBA,C,3,0,22,1,3,.333,0,0,,1,3,.333,.333,0,0,,1,3,4,0,0,1,2,6,2
