Season,Age,Tm,Lg,Pos,G,MP,FG%,Dist.,2P,0-3,3-10,10-16,16 <3,3P,2P,0-3,3-10,10-16,16 <3,3P,%Ast'd,%FGA,Md.,%Ast'd,%3PA,3P%,Att.,Md.
2005-06,21,CHA,NBA,PG,80,2406,.391,13.7,.693,.360,.061,.051,.221,.307,.405,.440,.370,.267,.390,.358,.234,.015,10,.753,.129,.371,8,1
2006-07,22,CHA,NBA,PG,78,2832,.384,13.9,.695,.329,.069,.045,.252,.305,.407,.457,.282,.283,.399,.330,.266,.002,2,.903,.119,.297,6,0
2007-08,23,CHA,NBA,PG,79,2972,.413,13.1,.799,.339,.064,.063,.333,.201,.447,.497,.500,.429,.389,.280,.185,.002,1,.696,.175,.286,4,0
2008-09,24,CHA,NBA,PG,82,3086,.408,13.3,.809,.300,.104,.073,.331,.191,.437,.471,.425,.430,.412,.285,.295,.003,3,.949,.217,.311,9,1
2009-10,25,CHA,NBA,PG,80,2643,.459,11.9,.816,.364,.100,.076,.275,.184,.475,.584,.459,.422,.352,.385,.290,.008,6,.867,.250,.333,4,1
2010-11,26,TOT,NBA,PG-SG,75,2737,.425,15.1,.673,.218,.166,.058,.231,.327,.460,.580,.377,.379,.427,.353,.180,.002,1,.647,.085,.571,3,0
2010-11,26,NYK,NBA,PG,54,2074,.423,15.1,.665,.213,.167,.061,.223,.335,.471,.585,.381,.388,.453,.328,.183,.002,1,.557,.082,.591,2,0
2010-11,26,DEN,NBA,SG,21,663,.431,14.8,.701,.235,.162,.044,.260,.299,.420,.563,.364,.333,.340,.459,.167,.000,0,.929,.098,.500,1,0
2011-12,27,POR,NBA,PG,60,1906,.407,14.8,.684,.269,.106,.056,.252,.316,.453,.543,.441,.306,.395,.305,.196,.000,0,.726,.069,.500,4,0
2012-13,28,NYK,NBA,PG,68,2313,.427,14.0,.707,.298,.125,.060,.224,.293,.455,.582,.382,.226,.389,.360,.201,.001,1,.742,.143,.297,7,1
2013-14,29,NYK,NBA,PG,65,2017,.395,14.6,.679,.245,.132,.081,.222,.321,.431,.550,.300,.429,.378,.318,.303,.000,0,.774,.185,.444,2,0
2014-15,30,DAL,NBA,PG,29,281,.406,15.1,.679,.236,.113,.085,.245,.321,.458,.600,.333,.444,.385,.294,.242,.000,0,.600,.118,.000,1,0
2015-16,31,DAL,NBA,PG,80,2192,.406,13.8,.688,.217,.198,.073,.199,.312,.463,.635,.400,.380,.368,.282,.207,.000,0,.733,.178,.263,2,0
2016-17,32,LAC,NBA,PG,48,1076,.440,14.0,.713,.290,.135,.060,.224,.287,.472,.624,.362,.333,.385,.360,.239,.000,0,.722,.180,.611,2,0
