Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Career,,,NBA,,61,36,1323,3.0,5.6,.541,0.0,0.1,.000,3.0,5.6,.546,1.7,3.3,.525,4.8,5.3,10.1,0.7,0.7,1.6,1.6,6.0,7.8
6 seasons,,DAL,NBA,,57,36,1268,3.0,5.5,.541,0.0,0.1,.000,3.0,5.5,.547,1.7,3.3,.521,4.8,5.3,10.1,0.7,0.7,1.7,1.6,6.0,7.7
1 season,,ATL,NBA,,4,0,55,4.6,8.5,.538,0.0,0.0,,4.6,8.5,.538,1.3,2.0,.667,4.6,4.6,9.2,0.0,0.0,0.7,2.0,3.9,10.5
