Player,Sim,1,2,3,4,5,6
Tony Snell,,2.4,1.6,0.4,,,
Maurice McHartley,87.7,2.4,1.8,0.8,,,
Steve Bracey,87.1,2.1,1.5,0.3,,,
Kenny Rollins,86.0,2.6,1.5,0.1,,,
Shabazz Muhammad,84.1,2.7,2.0,0.3,,,
Rodrigue Beaubois,82.8,2.2,2.0,0.4,0.2,,
Chris Douglas-Roberts,82.3,2.4,1.6,0.7,0.6,0.1,0.0
Kevin O'Shea,82.2,2.1,1.2,0.5,,,
Ralph Johnson,82.1,2.9,1.6,0.8,0.0,,
Kenny Higgs,80.6,2.2,1.5,1.0,,,
Trey Burke,80.0,2.4,2.1,0.9,,,
