Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Other,Shoot,Block,Offens,Take,PGA,SfDrawn,And1,Blkd
2013-14,22,CHI,NBA,SG,5,46,,91%,9%,,,6.6,14.6,1,0,0,4,0,0,0,6,0,0,0
2014-15,23,CHI,NBA,SF,11,140,1%,26%,72%,1%,,0.8,-2.5,2,2,1,7,0,1,0,13,2,0,1
