Player,Sim,1,2,3,4,5
Derrick Williams,,3.6,3.0,2.6,2.1,1.8
Reggie Evans,95.3,3.8,3.0,2.3,2.1,1.7
Don Ford,94.3,3.5,2.8,2.5,2.0,1.5
Dante Cunningham,92.3,3.5,3.4,2.9,2.0,1.9
Lawrence Funderburke,92.2,3.7,3.1,2.1,1.9,1.6
Lavoy Allen,91.5,3.7,2.8,2.5,1.6,1.5
E.C. Coleman,90.2,3.2,2.7,2.6,2.5,1.7
Rodney Rogers,90.1,3.9,3.3,2.9,2.3,2.0
Aaron James,90.0,4.3,2.9,2.2,2.1,1.7
Danny Vranes,90.0,4.2,3.4,2.4,2.1,1.8
Tom Hawkins,89.8,3.2,2.9,2.3,2.1,1.2
