Season,Age,College,G,MP,FG,FGA,3P,3PA,FT,FTA,ORB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,3P%,FT%,MP,PTS,TRB,AST
2009-10,18,ARIZONA,31,875,162,282,4,16,158,232,68,219,22,19,20,60,78,486,.574,.250,.681,28.2,15.7,7.1,0.7
2010-11,19,ARIZONA,38,1141,226,380,42,74,247,331,105,314,43,37,26,100,106,741,.595,.568,.746,30.0,19.5,8.3,1.1
