Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,,ORtg,DRtg
1993-94,24,NJN,NBA,C,4,1,56,1.9,8.7,.222,0.0,0.0,,1.9,8.7,.222,7.7,7.7,1.000,3.8,3.8,7.7,2.9,0.0,1.9,2.9,12.5,11.5,,101,107
1996-97,27,MIA,NBA,PF,15,15,451,5.2,12.7,.408,0.0,0.0,,5.2,12.7,.408,4.7,6.5,.717,5.9,10.0,15.9,1.2,1.1,2.5,2.0,4.9,15.1,,106,97
1997-98,28,MIA,NBA,PF,5,5,190,5.6,10.9,.514,0.0,0.0,,5.6,10.9,.514,2.4,6.5,.364,4.4,8.5,12.9,1.2,2.1,0.9,1.8,6.5,13.5,,102,102
1998-99,29,MIA,NBA,PF,5,5,144,8.7,18.7,.467,0.0,0.4,.000,8.7,18.3,.477,3.7,4.2,.900,5.8,7.1,12.9,2.1,0.8,0.8,1.2,7.1,21.2,,112,106
1999-00,30,MIA,NBA,PF,10,10,308,6.4,15.1,.427,0.0,0.0,,6.4,15.1,.427,0.9,1.1,.833,4.8,10.3,15.1,2.0,1.5,0.7,2.0,7.7,13.8,,95,94
2000-01,31,CHH,NBA,C,10,10,385,3.9,9.4,.418,0.0,0.0,,3.9,9.4,.418,3.4,4.1,.828,5.8,8.3,14.1,1.5,1.7,2.0,1.7,4.4,11.3,,113,100
2001-02,32,CHH,NBA,C,9,9,331,5.1,12.0,.427,0.0,0.0,,5.1,12.0,.427,4.5,5.9,.757,4.7,9.1,13.8,2.2,1.0,1.9,1.3,5.9,14.8,,116,104
2002-03,33,NOH,NBA,PF,6,6,193,6.0,12.5,.477,0.0,0.0,,6.0,12.5,.477,5.4,7.1,.760,5.7,7.4,13.1,1.7,2.0,0.9,1.4,6.3,17.4,,123,107
2003-04,34,NOH,NBA,PF,7,7,256,5.6,15.3,.366,0.0,0.0,,5.6,15.3,.366,2.2,2.4,.909,6.2,8.4,14.6,3.2,0.6,2.4,2.8,3.4,13.3,,91,95
2006-07,37,CHI,NBA,PF,10,10,228,7.8,15.8,.493,0.0,0.0,,7.8,15.8,.493,4.0,5.4,.739,4.0,7.1,11.1,2.8,1.9,0.5,1.9,6.8,19.5,,113,102
2007-08,38,BOS,NBA,PF,25,0,341,4.3,9.2,.464,0.0,0.2,.000,4.3,9.0,.473,3.4,4.1,.840,2.9,6.7,9.7,2.0,0.8,1.6,2.0,9.5,12.0,,110,104
