Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%, ,OWS,DWS,WS,WS/48, ,OBPM,DBPM,BPM,VORP
1993-94,24,NJN,NBA,C,79,1950,12.2,.480,.015,.378,10.0,16.8,13.3,6.7,1.8,3.0,13.3,11.7,,1.4,2.8,4.2,.105,,-1.7,3.0,1.3,1.6
1994-95,25,NJN,NBA,C,80,2466,12.1,.492,.042,.363,7.9,13.7,10.8,8.6,1.5,3.8,10.8,13.2,,1.7,2.9,4.6,.090,,-1.7,3.0,1.3,2.0
1995-96,26,NJN,NBA,C,81,2942,12.6,.500,.019,.332,7.9,13.2,10.5,9.3,1.4,2.6,12.7,15.6,,2.0,3.3,5.3,.087,,-1.1,2.3,1.2,2.4
1996-97,27,MIA,NBA,PF,80,2592,13.8,.505,.003,.335,11.1,19.4,15.3,5.9,1.8,2.9,13.1,15.7,,2.1,5.4,7.5,.139,,-2.1,3.5,1.4,2.2
1997-98,28,MIA,NBA,PF,74,2362,15.0,.522,.000,.334,12.1,19.2,15.8,7.2,1.5,3.0,12.5,15.3,,3.5,4.0,7.5,.152,,-0.5,2.9,2.4,2.6
1998-99,29,MIA,NBA,PF,50,1611,15.8,.527,.000,.306,9.3,16.2,13.0,7.7,1.6,2.2,11.3,18.7,,2.6,2.6,5.1,.153,,0.0,1.7,1.7,1.5
1999-00,30,MIA,NBA,PF,80,2302,15.3,.516,.001,.237,11.4,18.4,15.1,10.3,1.5,1.9,11.9,17.1,,3.3,3.6,6.9,.143,,-0.1,1.9,1.8,2.2
2000-01,31,CHH,NBA,C,80,2811,13.3,.518,.007,.373,10.5,19.6,15.1,7.3,1.5,2.4,14.2,12.5,,3.4,4.7,8.0,.137,,-1.3,2.8,1.5,2.5
2001-02,32,CHH,NBA,C,80,2563,15.1,.545,.000,.374,12.2,22.8,17.5,6.6,1.2,2.2,12.2,12.4,,4.6,3.6,8.2,.154,,-0.2,2.1,1.8,2.5
2002-03,33,NOH,NBA,PF,78,2609,17.6,.592,.005,.386,10.7,20.7,15.6,9.2,1.4,2.2,12.2,14.0,,6.4,3.8,10.2,.188,,1.1,2.3,3.4,3.6
2003-04,34,NOH,NBA,PF,80,2753,15.7,.527,.001,.260,9.6,19.3,14.3,9.8,1.5,2.0,11.3,14.8,,4.7,3.4,8.1,.142,,-0.4,1.9,1.6,2.5
2004-05,35,NOH,NBA,PF,82,2817,15.5,.512,.000,.321,10.7,20.6,15.5,11.2,1.4,1.4,10.5,15.9,,4.0,2.9,6.9,.118,,-0.5,1.7,1.3,2.3
2005-06,36,NOK,NBA,C,75,2380,12.7,.515,.000,.288,8.9,18.8,13.7,6.3,1.0,1.7,12.0,14.7,,2.1,2.3,4.4,.088,,-1.5,1.1,-0.3,1.0
2006-07,37,CHI,NBA,PF,72,1456,9.7,.462,.005,.292,10.2,17.0,13.6,5.0,0.8,2.8,15.3,17.0,,-0.4,2.7,2.3,.075,,-4.5,1.6,-3.0,-0.4
2007-08,38,BOS,NBA,PF,18,209,10.2,.406,.024,.390,17.6,21.0,19.4,6.9,1.3,3.1,17.2,12.9,,0.0,0.5,0.5,.116,,-3.5,3.0,-0.5,0.1
