Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,,ORtg,DRtg
1993-94,24,NJN,NBA,C,79,54,1950,4.3,10.4,.415,0.0,0.2,.167,4.3,10.2,.419,3.0,3.9,.757,4.8,7.9,12.7,2.4,1.8,2.4,1.9,4.6,11.6,,107,103
1994-95,25,NJN,NBA,C,80,63,2466,5.4,12.0,.446,0.1,0.5,.167,5.3,11.5,.458,2.9,4.4,.671,3.8,6.5,10.3,2.8,1.5,2.8,1.7,5.5,13.7,,108,107
1995-96,26,NJN,NBA,C,81,81,2942,6.4,14.3,.444,0.1,0.3,.200,6.3,14.1,.448,3.7,4.8,.770,3.9,6.2,10.1,3.0,1.4,1.8,2.4,4.5,16.4,,107,107
1996-97,27,MIA,NBA,PF,80,71,2592,6.3,13.8,.457,0.0,0.0,.000,6.3,13.7,.459,3.4,4.6,.732,5.0,9.0,14.1,1.9,1.8,2.1,2.4,5.9,16.0,,107,98
1997-98,28,MIA,NBA,PF,74,74,2362,6.4,13.6,.471,0.0,0.0,,6.4,13.6,.471,3.5,4.6,.766,5.4,9.2,14.7,2.4,1.5,2.3,2.2,6.1,16.3,,112,100
1998-99,29,MIA,NBA,PF,50,50,1611,8.0,16.8,.480,0.0,0.0,,8.0,16.8,.480,4.0,5.1,.774,4.0,8.1,12.2,2.3,1.6,1.7,2.4,5.8,20.1,,108,98
1999-00,30,MIA,NBA,PF,80,80,2302,7.5,15.6,.480,0.0,0.0,.000,7.5,15.6,.481,2.8,3.7,.755,5.0,8.9,14.0,3.4,1.5,1.4,2.3,6.1,17.8,,109,100
2000-01,31,CHH,NBA,C,80,79,2811,4.8,10.7,.444,0.0,0.1,.000,4.8,10.6,.447,3.4,4.0,.852,4.9,9.3,14.2,2.4,1.5,1.8,2.1,5.0,12.9,,109,98
2001-02,32,CHH,NBA,C,80,80,2563,5.2,11.0,.474,0.0,0.0,,5.2,11.0,.474,3.5,4.1,.858,5.7,10.7,16.4,2.2,1.2,1.6,1.8,4.6,14.0,,118,101
2002-03,33,NOH,NBA,PF,78,78,2609,6.6,12.4,.531,0.0,0.1,.000,6.6,12.3,.533,4.0,4.8,.836,5.0,9.4,14.4,3.0,1.4,1.6,2.0,4.2,17.1,,122,100
2003-04,34,NOH,NBA,PF,80,80,2753,6.6,13.9,.476,0.0,0.0,.000,6.6,13.9,.477,3.1,3.6,.854,4.6,8.9,13.5,3.0,1.5,1.4,2.0,4.0,16.4,,113,101
2004-05,35,NOH,NBA,PF,82,78,2817,6.6,14.8,.446,0.0,0.0,,6.6,14.8,.446,4.1,4.7,.864,5.2,9.2,14.3,3.5,1.4,1.0,2.0,4.5,17.2,,112,106
2005-06,36,NOK,NBA,C,75,73,2380,6.1,13.2,.461,0.0,0.0,,6.1,13.2,.461,3.2,3.8,.827,4.1,8.3,12.4,2.0,1.0,1.1,2.0,4.9,15.3,,107,107
2006-07,37,CHI,NBA,PF,72,49,1456,6.0,14.7,.407,0.0,0.1,.000,6.0,14.6,.409,3.4,4.3,.787,4.5,7.7,12.2,1.7,0.8,1.8,3.0,6.6,15.3,,95,100
2007-08,38,BOS,NBA,PF,18,0,209,3.5,10.4,.341,0.0,0.3,.000,3.5,10.1,.350,2.8,4.0,.688,7.3,9.9,17.2,2.5,1.3,2.0,2.5,7.3,9.9,,100,97
