Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1993-94,24,NJN,NBA,C,4,1,56,2,9,.222,0,0,,2,9,.222,.222,8,8,1.000,4,4,8,3,0,2,3,13,12
1996-97,27,MIA,NBA,PF,15,15,451,42,103,.408,0,0,,42,103,.408,.408,38,53,.717,48,81,129,10,9,20,16,40,122
1997-98,28,MIA,NBA,PF,5,5,190,19,37,.514,0,0,,19,37,.514,.514,8,22,.364,15,29,44,4,7,3,6,22,46
1998-99,29,MIA,NBA,PF,5,5,144,21,45,.467,0,1,.000,21,44,.477,.467,9,10,.900,14,17,31,5,2,2,3,17,51
1999-00,30,MIA,NBA,PF,10,10,308,35,82,.427,0,0,,35,82,.427,.427,5,6,.833,26,56,82,11,8,4,11,42,75
2000-01,31,CHH,NBA,C,10,10,385,28,67,.418,0,0,,28,67,.418,.418,24,29,.828,41,59,100,11,12,14,12,31,80
2001-02,32,CHH,NBA,C,9,9,331,32,75,.427,0,0,,32,75,.427,.427,28,37,.757,29,57,86,14,6,12,8,37,92
2002-03,33,NOH,NBA,PF,6,6,193,21,44,.477,0,0,,21,44,.477,.477,19,25,.760,20,26,46,6,7,3,5,22,61
2003-04,34,NOH,NBA,PF,7,7,256,26,71,.366,0,0,,26,71,.366,.366,10,11,.909,29,39,68,15,3,11,13,16,62
2006-07,37,CHI,NBA,PF,10,10,228,33,67,.493,0,0,,33,67,.493,.493,17,23,.739,17,30,47,12,8,2,8,29,83
2007-08,38,BOS,NBA,PF,25,0,341,26,56,.464,0,1,.000,26,55,.473,.464,21,25,.840,18,41,59,12,5,10,12,58,73
