Player,Sim,1,2,3,4,5,6
Qyntel Woods,,1.3,0.2,0.0,-0.2,,
Stephen Howard,85.2,1.3,0.2,0.1,0.0,,
Perry Jones,73.2,1.5,0.2,0.0,,,
Dwayne Jones,71.6,1.2,0.1,0.1,0.0,0.0,
Jackie Butler,71.4,1.2,0.1,0.1,,,
Mario Bennett,69.0,1.5,0.5,0.0,-0.1,,
Mark Pope,68.6,1.3,0.1,0.0,0.0,-0.1,-0.1
Roy Rogers,68.1,1.4,0.4,-0.1,,,
Brian Evans,67.4,1.5,0.1,0.1,,,
Viktor Khryapa,65.7,1.3,0.4,0.3,0.0,,
Kenny Dennard,64.7,1.1,0.3,0.1,,,
