Player,Sim,1,2,3,4,5
Kemba Walker,,9.9,5.1,4.8,4.5,0.3
Lenny Wilkens,88.7,8.1,5.0,4.9,4.0,0.4
Don Buse,87.3,10.6,4.7,4.6,4.4,2.6
Derek Anderson,86.9,9.9,5.3,5.3,3.3,2.1
Ron Harper,86.2,10.2,4.2,3.9,3.5,0.9
Fat Lever,85.5,9.7,5.2,4.8,4.5,4.4
Ron Boone,85.2,9.7,5.9,5.1,4.0,2.8
Wesley Person,84.7,10.3,5.2,4.0,3.8,2.6
Jose Calderon,84.4,10.2,7.5,5.4,4.2,0.9
Al Cervi,84.2,9.3,5.3,5.3,2.1,
Fred Scolari,82.6,8.5,5.6,5.4,3.1,
