Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2013-14,22,POR,NBA,SG,6,0,24,1.5,16.5,.091,0.0,7.5,.000,1.5,9.0,.167,3.0,3.0,1.000,0.0,1.5,1.5,0.0,0.0,0.0,1.5,3.0,6.0
2014-15,23,POR,NBA,SG,5,1,166,6.9,14.5,.478,2.4,5.0,.478,4.6,9.5,.477,2.2,2.8,.769,0.2,4.1,4.3,0.4,1.3,0.2,1.3,2.8,18.4
2015-16,24,POR,NBA,SG,11,11,442,6.8,16.0,.426,1.6,4.7,.345,5.2,11.3,.460,3.0,3.7,.804,0.6,2.7,3.3,2.9,0.8,0.4,1.6,2.4,18.3
