Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Other,Shoot,Block,Offens,Take,PGA,SfDrawn,And1,Blkd
2000-01,22,WAS,NBA,SF,78,2519,16%,35%,49%,,,-7.1,+0.4,82,61,58,65,,36,,480,107,26,91
2001-02,23,WAS,NBA,SG,63,2203,9%,81%,10%,,,-0.8,+1.4,61,43,28,42,,20,,360,121,25,100
2002-03,24,DET,NBA,SG,82,2640,1%,88%,11%,,,+2.7,-4.3,66,63,71,82,,46,,470,181,39,107
2003-04,25,DET,NBA,SG,78,2772,,89%,11%,,,+6.7,+0.8,80,68,62,65,,42,,687,121,37,112
2004-05,26,DET,NBA,SG,76,2926,1%,92%,7%,,,+7.5,+10.9,122,46,49,63,,39,,804,151,41,107
2005-06,27,DET,NBA,SG,80,2825,,99%,,,,+9.8,+6.1,73,52,48,60,,29,,602,114,38,103
2006-07,28,DET,NBA,SG,75,2763,1%,94%,5%,,,+6.6,+6.0,52,45,62,72,,44,,624,132,30,83
2007-08,29,DET,NBA,SG,72,2424,,100%,,,,+8.2,-1.0,74,29,29,59,,14,,671,69,23,79
2008-09,30,DET,NBA,SG,67,2279,,99%,1%,,,+0.1,+1.5,67,25,41,49,,26,,642,69,10,56
2009-10,31,DET,NBA,SG,46,1552,1%,91%,9%,,,-5.5,+0.6,62,33,20,40,,13,,436,76,10,26
2010-11,32,DET,NBA,SG,55,1498,13%,83%,3%,,,-5.4,-2.5,53,17,18,34,,14,,368,53,8,21
2011-12,33,CHI,NBA,SG,28,697,,100%,,,,+8.9,-0.8,25,14,10,19,,3,,187,16,8,18
2012-13,34,CHI,NBA,SG,50,1088,,97%,3%,,,-2.5,-4.3,48,14,22,23,,16,2,261,25,3,26
