Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2009-10,22,TOT,NBA,PG,81,2,1269,4.4,10.4,.418,0.6,2.0,.310,3.7,8.4,.444,1.5,2.0,.722,0.6,3.1,3.7,7.5,1.1,0.3,2.4,3.3,10.8
2009-10,22,UTA,NBA,PG,26,2,363,5.2,13.2,.391,0.5,2.4,.208,4.7,10.8,.431,2.5,3.3,.758,1.0,2.8,3.8,8.0,1.3,0.2,2.8,3.3,13.3
2009-10,22,OKC,NBA,PG,55,0,906,4.1,9.3,.434,0.7,1.9,.362,3.4,7.5,.452,1.1,1.5,.692,0.4,3.2,3.6,7.4,1.1,0.3,2.3,3.3,9.9
2010-11,23,OKC,NBA,PG,82,0,1200,4.0,10.0,.402,1.1,2.9,.385,2.9,7.1,.409,1.3,1.8,.729,0.7,2.9,3.6,7.1,1.0,0.2,2.3,2.9,10.4
2011-12,24,OKC,NBA,PG,9,0,137,3.7,10.2,.359,1.6,4.5,.353,2.1,5.8,.364,1.1,1.1,1.000,0.8,2.6,3.4,5.8,1.3,0.0,2.9,3.4,10.0
2012-13,25,TOT,NBA,PG-SG,64,0,963,4.0,10.5,.377,1.3,3.6,.354,2.7,6.9,.389,1.7,2.3,.726,0.3,1.4,1.7,6.8,0.8,0.0,3.0,2.1,10.9
2012-13,25,OKC,NBA,PG,37,0,391,3.3,10.6,.313,1.4,4.2,.326,1.9,6.4,.304,1.6,1.9,.810,0.5,1.2,1.7,6.7,0.9,0.0,2.9,1.7,9.6
2012-13,25,POR,NBA,SG,27,0,572,4.4,10.4,.422,1.2,3.1,.380,3.2,7.3,.440,1.8,2.6,.683,0.3,1.5,1.8,6.9,0.8,0.1,3.0,2.3,11.8
2013-14,26,TOT,NBA,PG,31,0,327,3.5,11.1,.317,1.3,4.1,.324,2.2,7.0,.313,0.7,1.2,.545,1.0,3.3,4.3,5.7,1.0,0.3,3.2,1.9,9.0
2013-14,26,WAS,NBA,PG,23,0,215,3.5,12.1,.292,1.3,4.2,.320,2.2,7.9,.277,0.3,0.5,.667,1.2,2.8,4.0,6.7,0.8,0.2,2.8,2.2,8.7
2013-14,26,PHI,NBA,PG,8,0,112,3.5,9.3,.379,1.3,3.9,.333,2.3,5.5,.412,1.3,2.6,.500,0.6,4.2,4.8,3.9,1.3,0.6,3.9,1.3,9.6
