Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,,ORtg,DRtg
2009-10,22,TOT,NBA,PG,81,2,1269,6.2,14.9,.418,0.9,2.9,.310,5.4,12.0,.444,2.1,2.9,.722,0.9,4.4,5.2,10.8,1.6,0.4,3.4,4.7,15.5,,103,107
2009-10,22,UTA,NBA,PG,26,2,363,7.3,18.7,.391,0.7,3.4,.208,6.6,15.4,.431,3.5,4.7,.758,1.4,3.9,5.4,11.4,1.8,0.3,3.9,4.7,18.9,,99,108
2009-10,22,OKC,NBA,PG,55,0,906,5.8,13.4,.434,1.0,2.7,.362,4.8,10.7,.452,1.5,2.2,.692,0.6,4.6,5.2,10.5,1.5,0.5,3.2,4.7,14.1,,105,107
2010-11,23,OKC,NBA,PG,82,0,1200,5.8,14.4,.402,1.6,4.1,.385,4.2,10.2,.409,1.9,2.5,.729,1.1,4.1,5.2,10.3,1.5,0.3,3.3,4.1,15.0,,104,110
2011-12,24,OKC,NBA,PG,9,0,137,5.3,14.7,.359,2.3,6.4,.353,3.0,8.3,.364,1.5,1.5,1.000,1.1,3.8,4.9,8.3,1.9,0.0,4.1,4.9,14.3,,96,107
2012-13,25,TOT,NBA,PG-SG,64,0,963,5.7,15.2,.377,1.8,5.2,.354,3.9,10.0,.389,2.4,3.4,.726,0.5,2.0,2.5,9.8,1.2,0.1,4.3,3.0,15.7,,96,112
2012-13,25,OKC,NBA,PG,37,0,391,4.7,15.1,.313,2.0,6.0,.326,2.8,9.1,.304,2.2,2.8,.810,0.7,1.7,2.4,9.6,1.3,0.0,4.1,2.5,13.7,,92,109
2012-13,25,POR,NBA,SG,27,0,572,6.4,15.2,.422,1.7,4.6,.380,4.7,10.7,.440,2.6,3.8,.683,0.4,2.2,2.6,10.0,1.1,0.1,4.4,3.3,17.2,,100,114
2013-14,26,TOT,NBA,PG,31,0,327,4.9,15.6,.317,1.8,5.7,.324,3.1,9.9,.313,0.9,1.7,.545,1.4,4.6,6.0,8.0,1.4,0.5,4.5,2.6,12.6,,82,109
2013-14,26,WAS,NBA,PG,23,0,215,5.0,17.2,.292,1.9,6.0,.320,3.1,11.3,.277,0.5,0.7,.667,1.7,4.1,5.7,9.6,1.2,0.2,4.1,3.1,12.5,,83,108
2013-14,26,PHI,NBA,PG,8,0,112,4.8,12.5,.379,1.7,5.2,.333,3.0,7.3,.412,1.7,3.5,.500,0.9,5.6,6.5,5.2,1.7,0.9,5.2,1.7,13.0,,79,111
