Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,,ORtg,DRtg
Career,,,NBA,,151,9,1821,5.9,12.8,.459,0.0,0.1,.000,5.9,12.7,.461,1.7,2.3,.728,5.3,9.2,14.6,1.8,0.9,1.6,2.1,7.2,13.4,,105,105
