Season,Age,Tm,Lg,Pos,G,MP,FG%,Dist.,2P,0-3,3-10,10-16,16 <3,3P,2P,0-3,3-10,10-16,16 <3,3P,%Ast'd,%FGA,Md.,%Ast'd,%3PA,3P%,Att.,Md.
Career,,,NBA,,151,1821,.459,8.8,.996,.367,.237,.116,.273,.004,.461,.587,.417,.340,.387,.000,.703,.062,25,,.000,,0,0
