Player,Sim,1,2,3,4
Kyle Weaver,,1.2,0.3,0.0,
Willie Smith,83.4,1.0,0.3,0.0,0.0
Tate George,80.8,1.1,0.4,0.0,-0.1
Eddie Hughes,79.7,1.0,0.4,0.0,
Reggie Bullock,78.5,1.2,0.2,0.1,
Nate Hawthorne,75.9,1.1,0.5,0.1,
Troy Daniels,75.4,1.1,0.2,0.2,
Lowes Moore,73.7,1.1,0.2,0.2,
Andre McCarter,72.5,0.8,0.3,0.0,
Justin Holiday,70.2,1.3,0.6,-0.1,
Kelvin Upshaw,69.3,1.0,0.3,0.3,
