Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%, ,OWS,DWS,WS,WS/48, ,OBPM,DBPM,BPM,VORP
Career,,,NBA,,24,433,14.4,.541,.388,.187,1.7,12.5,7.1,29.6,1.3,0.6,13.7,17.9,,0.6,0.2,0.9,.094,,0.5,-0.4,0.2,0.2
1 season,,MEM,NBA,,13,142,18.8,.599,.268,.317,2.4,13.3,7.7,30.0,1.9,1.2,16.2,17.9,,0.3,0.1,0.5,.154,,2.0,0.4,2.4,0.2
2 seasons,,TOR,NBA,,11,291,12.2,.514,.441,.129,1.3,12.2,6.8,29.4,1.1,0.3,12.5,17.9,,0.3,0.1,0.4,.065,,-0.2,-0.7,-0.9,0.1
