Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Other,Shoot,Block,Offens,Take,PGA,SfDrawn,And1,Blkd
2000-01,26,LAL,NBA,PG,16,576,100%,,,,,13.6,-0.9,4,8,0,13,,0,0,101,13,3,10
2001-02,27,LAL,NBA,PG,19,649,99%,1%,,,,5.3,5.0,12,8,0,14,,0,0,116,11,2,4
2002-03,28,LAL,NBA,PG,12,424,99%,1%,,,,-2.9,-10.2,9,3,6,15,,5,0,48,9,3,2
2003-04,29,LAL,NBA,SG,22,507,58%,42%,,,,2.4,2.3,10,5,4,12,,2,0,104,12,6,6
2006-07,32,UTA,NBA,SG,16,445,21%,79%,,,,0.1,-2.5,11,3,5,15,,3,0,90,17,4,8
2007-08,33,LAL,NBA,PG,21,663,97%,3%,,,,9.5,21.4,11,6,3,24,,1,0,112,24,5,4
2008-09,34,LAL,NBA,PG,22,635,100%,,,,,8.4,1.4,17,3,4,21,,4,0,107,9,0,5
2009-10,35,LAL,NBA,PG,23,754,98%,2%,,,,4.8,2.6,20,12,4,31,,4,0,143,20,3,6
2010-11,36,LAL,NBA,PG,10,325,98%,2%,,,,-1.1,0.2,4,3,1,10,0,0,0,77,5,1,2
2011-12,37,OKC,NBA,PG,20,446,100%,,,,,6.3,4.6,4,1,1,10,4,0,0,55,2,1,2
2012-13,38,OKC,NBA,SG,11,261,44%,56%,,,,13.3,24.8,5,1,2,12,2,2,4,17,2,0,2
2013-14,39,OKC,NBA,SG,19,299,27%,73%,,,,-6.7,-8.0,3,2,1,10,0,1,0,35,5,1,1
