Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%, ,OWS,DWS,WS,WS/48, ,OBPM,DBPM,BPM,VORP
1996-97,22,LAL,NBA,PG,6,34,-2.1,.325,.455,.273,0.0,10.8,5.4,30.7,1.6,0.0,32.8,25.9,,-0.2,0.0,-0.2,-0.269,,-10.7,-1.3,-12.0,-0.1
1997-98,23,LAL,NBA,PG,13,278,12.6,.483,.294,.426,0.9,10.2,5.4,27.3,3.3,0.0,15.7,16.0,,0.3,0.1,0.4,.061,,-2.1,0.9,-1.2,0.1
1998-99,24,LAL,NBA,PG,8,238,16.0,.530,.433,.224,2.7,11.8,7.0,26.6,1.8,0.0,13.0,16.2,,0.5,0.0,0.5,.105,,1.4,0.7,2.1,0.2
1999-00,25,LAL,NBA,PG,21,322,13.5,.550,.367,.316,1.4,6.6,3.9,19.0,1.8,0.2,9.1,13.9,,0.7,0.1,0.8,.114,,0.2,-0.7,-0.5,0.1
2000-01,26,LAL,NBA,PG,16,576,15.6,.618,.428,.214,1.0,10.3,5.7,12.7,1.9,0.1,6.5,14.3,,1.6,0.9,2.5,.207,,4.9,0.3,5.1,1.0
2001-02,27,LAL,NBA,PG,19,649,10.7,.501,.482,.333,1.8,8.5,5.3,12.4,1.5,0.1,9.4,14.8,,0.8,0.5,1.3,.094,,0.6,0.6,1.2,0.5
2002-03,28,LAL,NBA,PG,12,424,14.1,.685,.461,.216,1.3,8.7,4.8,8.0,2.2,0.2,13.9,13.6,,0.9,0.3,1.1,.130,,1.9,1.3,3.2,0.6
2003-04,29,LAL,NBA,SG,22,507,13.3,.508,.372,.236,2.3,10.6,6.4,17.1,2.0,0.0,10.4,17.5,,0.7,0.3,1.0,.095,,0.3,0.7,1.0,0.4
2006-07,32,UTA,NBA,SG,16,445,11.5,.540,.264,.372,1.0,5.6,3.3,14.7,1.9,0.4,11.9,16.1,,0.7,0.2,0.9,.097,,-0.2,0.3,0.1,0.2
2007-08,33,LAL,NBA,PG,21,663,13.8,.604,.342,.500,0.4,7.6,4.1,11.8,3.4,0.3,10.1,13.8,,1.1,0.7,1.8,.133,,1.1,2.8,3.9,1.0
2008-09,34,LAL,NBA,PG,22,635,8.5,.500,.419,.225,1.3,6.9,4.1,11.5,1.7,0.1,12.0,14.4,,0.2,0.7,0.9,.068,,0.0,-0.2,-0.2,0.3
2009-10,35,LAL,NBA,PG,23,754,10.8,.571,.410,.306,1.4,7.5,4.5,12.7,2.0,0.1,14.8,14.8,,0.8,0.5,1.4,.087,,0.2,0.3,0.6,0.5
2010-11,36,LAL,NBA,PG,10,325,12.4,.538,.254,.313,0.4,10.7,5.2,17.5,2.4,0.5,9.5,12.3,,0.5,0.2,0.7,.101,,-0.5,1.3,0.7,0.2
2011-12,37,OKC,NBA,PG,20,446,10.4,.512,.407,.076,0.5,7.9,4.3,8.4,2.0,0.4,4.7,13.5,,0.5,0.1,0.6,.060,,-0.7,0.4,-0.2,0.2
2012-13,38,OKC,NBA,SG,11,261,11.2,.638,.729,.171,0.4,6.8,3.7,5.1,1.4,0.3,9.6,14.6,,0.4,0.2,0.6,.114,,2.0,-0.7,1.3,0.2
2013-14,39,OKC,NBA,SG,19,299,7.9,.459,.562,.205,2.4,9.7,6.2,8.0,2.3,0.0,7.0,13.1,,0.1,0.3,0.3,.053,,-2.4,1.1,-1.3,0.1
