Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1995-96,22,UTA,NBA,C,15,0,212,20,45,.444,0,0,,20,45,.444,.444,13,21,.619,18,32,50,1,2,21,4,28,53
1996-97,23,UTA,NBA,C,20,20,459,34,83,.410,0,0,,34,83,.410,.410,26,35,.743,52,85,137,6,10,47,18,76,94
1997-98,24,UTA,NBA,C,19,1,336,26,46,.565,0,0,,26,46,.565,.565,12,25,.480,25,56,81,5,7,37,12,51,64
1998-99,25,UTA,NBA,C,11,11,261,13,35,.371,0,0,,13,35,.371,.371,18,28,.643,18,47,65,6,2,24,8,27,44
1999-00,26,UTA,NBA,C,8,0,172,10,19,.526,0,0,,10,19,.526,.526,10,22,.455,19,26,45,2,2,17,8,20,30
2000-01,27,UTA,NBA,C,5,0,64,4,11,.364,0,0,,4,11,.364,.364,0,4,.000,6,12,18,1,0,2,2,10,8
2001-02,28,UTA,NBA,C,4,0,87,13,21,.619,0,0,,13,21,.619,.619,1,10,.100,19,15,34,2,2,6,6,14,27
2002-03,29,UTA,NBA,C,5,5,151,16,36,.444,0,0,,16,36,.444,.444,14,19,.737,19,24,43,8,3,9,8,17,46
2004-05,31,SAC,NBA,C,2,0,26,3,3,1.000,0,0,,3,3,1.000,1.000,0,0,,4,5,9,0,1,2,2,4,6
