Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Career,,,NBA,,622,98,13026,1994,4713,.423,344,1021,.337,1650,3692,.447,.460,941,1265,.744,480,1494,1974,514,331,381,512,1035,5273
7 seasons,,POR,NBA,,377,26,8160,1384,3124,.443,169,468,.361,1215,2656,.457,.470,670,909,.737,334,942,1276,319,236,288,356,694,3607
3 seasons,,SAC,NBA,,140,11,2009,264,678,.389,71,227,.313,193,451,.428,.442,111,150,.740,72,218,290,85,50,48,65,163,710
1 season,,NJN,NBA,,82,55,2358,274,731,.375,76,252,.302,198,479,.413,.427,132,171,.772,54,271,325,84,34,36,71,148,756
1 season,,LAC,NBA,,23,6,499,72,180,.400,28,74,.378,44,106,.415,.478,28,35,.800,20,63,83,26,11,9,20,30,200
