Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Career,,,NBA,,185,23,2905,368,907,.406,41,126,.325,327,781,.419,.428,273,430,.635,81,270,351,120,100,23,139,264,1050
2 seasons,,NOH,NBA,,95,2,1384,156,389,.401,11,28,.393,145,361,.402,.415,110,177,.621,45,151,196,48,42,13,66,131,433
2 seasons,,LAL,NBA,,52,5,994,147,358,.411,28,81,.346,119,277,.430,.450,130,201,.647,27,91,118,54,47,7,60,85,452
1 season,,MEM,NBA,,38,16,527,65,160,.406,2,17,.118,63,143,.441,.413,33,52,.635,9,28,37,18,11,3,13,48,165
