Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1996-97,25,MIA,NBA,SF,1,0,1,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0
1997-98,26,BOS,NBA,SF,61,9,1305,3.4,8.2,.409,0.6,1.6,.339,2.8,6.6,.427,2.1,3.4,.623,2.2,2.6,4.8,2.2,2.4,0.8,1.4,4.8,9.4
1998-99,27,BOS,NBA,SF,30,1,494,1.9,6.8,.280,0.5,1.9,.269,1.4,4.9,.284,0.8,1.7,.458,1.1,2.7,3.8,2.0,1.5,0.7,0.9,3.7,5.1
1999-00,28,TOT,NBA,SF,69,2,878,3.0,8.0,.371,1.1,2.4,.466,1.8,5.6,.331,1.0,1.8,.581,1.1,2.8,3.9,1.4,0.9,0.6,0.8,4.8,8.0
1999-00,28,PHI,NBA,SF,42,0,311,3.0,8.5,.356,0.1,0.2,.500,2.9,8.2,.352,0.7,1.4,.500,1.6,2.5,4.2,1.9,1.0,0.6,0.6,4.3,6.8
1999-00,28,MIA,NBA,SF,27,2,567,2.9,7.7,.380,1.7,3.6,.464,1.3,4.1,.308,1.2,2.0,.613,0.8,3.0,3.8,1.1,0.9,0.6,0.9,5.1,8.7
2000-01,29,MIA,NBA,SF,82,72,2685,2.8,7.8,.363,1.4,4.1,.336,1.4,3.7,.394,1.3,2.2,.609,0.6,2.7,3.3,1.8,1.1,0.7,1.0,3.6,8.4
2001-02,30,SAS,NBA,SF,59,59,1699,3.3,8.4,.389,1.2,3.1,.378,2.1,5.3,.396,1.0,2.0,.479,0.9,2.5,3.4,1.9,1.3,0.5,1.4,2.5,8.7
2002-03,31,SAS,NBA,SF,82,82,2566,3.1,6.7,.466,1.4,3.2,.441,1.7,3.5,.488,0.5,1.2,.404,0.8,2.5,3.4,1.6,0.9,0.6,1.0,2.7,8.2
2003-04,32,SAS,NBA,SF,82,82,2624,2.9,6.9,.420,1.1,2.9,.363,1.8,4.0,.462,0.9,1.6,.579,0.6,2.9,3.5,1.6,1.2,0.5,1.2,2.3,7.8
2004-05,33,SAS,NBA,SF,82,82,2627,3.4,8.2,.420,1.4,3.5,.403,2.0,4.7,.432,1.0,1.5,.634,0.7,3.2,3.9,1.7,0.8,0.5,0.8,2.4,9.3
2005-06,34,SAS,NBA,SF,82,82,2755,3.0,7.0,.433,1.4,3.2,.424,1.7,3.8,.440,0.7,1.1,.607,0.5,3.7,4.2,1.6,1.0,0.4,0.9,2.5,8.1
2006-07,35,SAS,NBA,SF,82,82,2464,2.8,6.8,.405,1.3,3.4,.384,1.5,3.4,.426,0.6,1.1,.589,0.3,2.9,3.3,1.7,0.9,0.4,0.9,2.6,7.5
2007-08,36,SAS,NBA,SF,81,81,2448,2.6,6.3,.407,1.3,3.2,.419,1.2,3.1,.394,0.7,1.0,.652,0.5,3.0,3.4,1.3,0.8,0.3,0.7,2.6,7.1
2008-09,37,SAS,NBA,SF,80,10,1506,1.9,4.5,.422,1.0,2.3,.429,0.9,2.1,.416,0.3,0.6,.538,0.4,3.1,3.5,1.0,0.9,0.3,0.6,2.9,5.1
