Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%, ,OWS,DWS,WS,WS/48, ,OBPM,DBPM,BPM,VORP
1996-97,25,MIA,NBA,SF,1,1,37.7,,,,0.0,0.0,0.0,0.0,0.0,77.8,,0.0,,0.0,0.0,0.0,.321,,-10.6,46.8,36.2,0.0
1997-98,26,BOS,NBA,SF,61,1305,11.0,.483,.198,.409,6.6,9.4,7.9,9.3,3.4,1.7,12.9,13.4,,0.8,1.4,2.2,.081,,-1.3,1.5,0.2,0.7
1998-99,27,BOS,NBA,SF,30,494,5.0,.338,.280,.258,3.3,8.7,5.9,8.2,2.2,1.3,11.2,10.5,,-0.4,0.4,0.0,.001,,-4.3,0.6,-3.7,-0.2
1999-00,28,TOT,NBA,SF,69,878,6.7,.460,.299,.222,3.5,8.7,6.2,5.8,1.4,1.2,8.2,12.1,,0.2,0.9,1.2,.064,,-2.6,0.2,-2.4,-0.1
1999-00,28,PHI,NBA,SF,42,311,6.0,.377,.027,.164,4.9,7.9,6.4,7.7,1.5,1.2,6.0,11.7,,-0.1,0.3,0.3,.039,,-4.4,0.6,-3.8,-0.1
1999-00,28,MIA,NBA,SF,27,567,7.1,.509,.463,.256,2.8,9.1,6.1,4.7,1.3,1.3,9.4,12.2,,0.3,0.6,0.9,.078,,-1.6,0.1,-1.6,0.1
2000-01,29,MIA,NBA,SF,82,2685,8.1,.478,.528,.277,2.0,8.8,5.4,8.2,1.7,1.5,10.2,13.1,,0.5,3.7,4.2,.075,,-1.4,1.8,0.4,1.6
2001-02,30,SAS,NBA,SF,59,1699,8.2,.468,.372,.241,2.9,7.9,5.5,8.1,1.9,1.0,13.0,13.9,,-0.3,2.2,1.9,.054,,-1.5,1.5,-0.1,0.8
2002-03,31,SAS,NBA,SF,82,2566,9.1,.563,.478,.186,2.8,7.8,5.4,6.8,1.4,1.1,12.2,10.7,,2.4,2.7,5.1,.096,,0.3,1.2,1.5,2.3
2003-04,32,SAS,NBA,SF,82,2624,8.2,.512,.422,.227,1.9,8.8,5.4,6.7,1.7,0.9,14.0,11.3,,0.8,4.6,5.4,.098,,-1.5,2.5,1.0,2.0
2004-05,33,SAS,NBA,SF,82,2627,9.5,.521,.423,.187,2.2,10.5,6.3,7.5,1.1,1.1,8.1,12.5,,2.1,4.0,6.1,.111,,-0.6,1.8,1.1,2.1
2005-06,34,SAS,NBA,SF,82,2755,9.1,.540,.457,.157,1.5,11.9,6.9,6.8,1.6,0.8,10.5,11.1,,1.7,4.5,6.2,.108,,-0.6,2.6,1.9,2.7
2006-07,35,SAS,NBA,SF,82,2464,7.1,.511,.497,.156,1.2,9.4,5.5,7.0,1.3,0.7,11.5,10.9,,0.4,3.6,4.1,.079,,-1.4,1.9,0.5,1.5
2007-08,36,SAS,NBA,SF,81,2448,7.0,.527,.502,.161,1.6,9.6,5.6,5.5,1.2,0.7,9.1,9.9,,0.9,3.4,4.4,.085,,-1.6,2.1,0.4,1.5
2008-09,37,SAS,NBA,SF,80,1506,5.4,.539,.524,.139,1.3,10.1,5.7,3.7,1.3,0.6,11.2,7.2,,0.3,1.9,2.2,.070,,-3.0,1.6,-1.3,0.2
