Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,PTS
Career,,,TOT,,2,0,30,11,12,.917,1,1,1.000,2,3,.667,5,11,1,0,0,1,3,25
,,,NBA,,2,0,30,11,12,.917,1,1,1.000,2,3,.667,5,11,1,0,0,1,3,25
,,,,,0,0,,,,,,,,,,,,,,,,,,
