Season,Age,Tm,Lg,Pos,G,MP,FG%,Dist.,2P,0-3,3-10,10-16,16 <3,3P,2P,0-3,3-10,10-16,16 <3,3P,%Ast'd,%FGA,Md.,%Ast'd,%3PA,3P%,Att.,Md.
2010-11,20,SAC,NBA,C,81,2309,.430,8.4,.982,.304,.349,.116,.214,.018,.435,.633,.323,.328,.395,.167,.375,.061,54,.667,.167,.000,1,0
2011-12,21,SAC,NBA,C,64,1950,.448,7.5,.986,.422,.285,.071,.207,.014,.453,.583,.316,.352,.411,.143,.466,.080,72,1.000,.286,.250,1,0
2012-13,22,SAC,NBA,C,75,2289,.465,8.4,.979,.382,.281,.066,.250,.021,.471,.639,.402,.324,.332,.182,.485,.092,86,1.000,.136,.000,2,0
2013-14,23,SAC,NBA,C,71,2298,.496,7.9,.994,.359,.324,.088,.223,.006,.499,.673,.389,.390,.423,.000,.533,.073,82,,.000,,0,0
2014-15,24,SAC,NBA,C,59,2013,.467,7.7,.992,.419,.257,.078,.237,.008,.469,.633,.318,.349,.383,.250,.520,.072,72,1.000,.125,.000,0,0
2015-16,25,SAC,NBA,C,65,2246,.451,9.2,.842,.360,.286,.035,.161,.158,.473,.595,.412,.255,.358,.333,.550,.062,73,1.000,.033,.286,1,0
2016-17,26,SAC,NBA,C,48,1653,.454,11.2,.772,.337,.232,.054,.148,.228,.478,.610,.393,.302,.384,.373,.436,.058,48,.881,.044,.200,4,0
