Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%, ,OWS,DWS,WS,WS/48, ,OBPM,DBPM,BPM,VORP
Career,,,NBA,,12,140,7.6,.450,.125,.250,4.3,21.7,13.1,2.3,2.2,0.6,13.6,17.1,,-0.2,0.1,-0.1,-0.034,,-7.3,-0.5,-7.8,-0.2
2 seasons,,TOR,NBA,,8,111,1.0,.317,.087,.217,1.1,20.5,11.0,2.9,1.9,0.0,19.2,13.5,,-0.3,0.1,-0.2,-0.107,,-9.6,0.7,-8.9,-0.2
1 season,,DEN,NBA,,4,29,32.9,.625,.176,.294,16.6,26.0,21.2,0.0,3.4,2.8,5.0,30.9,,0.1,0.0,0.1,.245,,1.4,-5.2,-3.8,0.0
