Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Other,Shoot,Block,Offens,Take,PGA,SfDrawn,And1,Blkd
Career,,,NBA,,377,6117,,11%,77%,12%,,-2.6,-1.3,77,88,144,396,0,101,0,495,280,64,130
4 seasons,,TOR,NBA,,275,4772,,14%,76%,10%,,-1.8,-0.3,56,68,114,304,0,78,0,400,224,51,104
1 season,,DEN,NBA,,63,759,,5%,85%,10%,,-3.3,-9.3,9,15,19,49,0,16,0,52,39,8,18
1 season,,CLE,NBA,,39,586,,1%,73%,25%,,-8.7,+0.9,12,5,11,43,0,7,0,43,17,5,8
