Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,,ORtg,DRtg
2005-06,23,TOR,NBA,SF,80,24,1581,6.6,13.8,.478,1.0,2.9,.333,5.6,10.9,.517,3.6,4.4,.812,1.9,6.2,8.1,2.0,1.2,0.4,3.1,7.6,17.8,,104,113
2006-07,24,TOR,NBA,SF,79,21,1319,7.5,15.3,.495,0.4,1.2,.290,7.2,14.0,.513,4.3,5.1,.840,2.2,7.6,9.7,1.7,1.2,0.2,1.9,6.3,19.8,,110,107
2007-08,25,TOR,NBA,SF,38,3,331,7.9,18.2,.434,0.3,0.5,.667,7.6,17.7,.427,6.1,7.2,.844,2.9,7.9,10.8,2.4,0.5,0.0,3.7,7.6,22.2,,99,110
2008-09,26,TOR,NBA,SF,78,10,1541,7.8,16.3,.481,0.1,0.5,.188,7.7,15.7,.491,4.5,5.4,.825,3.2,6.7,9.9,1.6,1.2,0.4,2.5,6.5,20.2,,106,111
2009-10,27,DEN,NBA,SF,63,18,759,7.0,13.5,.520,0.1,0.9,.154,6.9,12.6,.545,3.6,4.9,.740,2.6,5.6,8.2,1.5,1.5,0.5,2.9,6.9,17.8,,106,109
2010-11,28,CLE,NBA,SF,39,8,586,7.2,15.8,.458,0.8,2.6,.300,6.4,13.1,.490,2.6,3.2,.806,0.7,6.7,7.4,1.6,0.5,0.6,2.5,6.4,17.8,,96,114
