Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%, ,OWS,DWS,WS,WS/48, ,OBPM,DBPM,BPM,VORP
2006-07,24,TOR,NBA,SF,6,109,1.8,.345,.048,.238,1.1,20.9,11.2,2.9,2.0,0.0,20.5,12.9,,-0.3,0.1,-0.2,-0.087,,-9.2,0.9,-8.2,-0.2
2007-08,25,TOR,NBA,SF,2,2,-40.5,.000,.500,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.1,,0.0,0.0,0.0,-1.194,,-32.7,-11.8,-44.5,0.0
2009-10,27,DEN,NBA,SF,4,29,32.9,.625,.176,.294,16.6,26.0,21.2,0.0,3.4,2.8,5.0,30.9,,0.1,0.0,0.1,.245,,1.4,-5.2,-3.8,0.0
