Season,Age,Tm,Lg,Pos,G,MP,FG%,Dist.,2P,0-3,3-10,10-16,16 <3,3P,2P,0-3,3-10,10-16,16 <3,3P,%Ast'd,%FGA,Md.,%Ast'd,%3PA,3P%,Att.,Md.
Career,,,NBA,,377,6117,.483,10.4,.899,.344,.160,.136,.258,.101,.503,.637,.460,.419,.397,.300,.660,.084,136,.926,.472,.376,8,0
4 seasons,,TOR,NBA,,275,4772,.480,10.3,.902,.352,.158,.133,.259,.098,.498,.629,.450,.443,.378,.314,.673,.090,113,.907,.460,.349,7,0
1 season,,DEN,NBA,,63,759,.520,8.6,.936,.426,.153,.119,.238,.064,.545,.663,.581,.250,.458,.154,.641,.104,21,1.000,.462,.167,0,0
1 season,,CLE,NBA,,39,586,.458,13.3,.832,.190,.190,.179,.274,.168,.490,.676,.412,.406,.469,.300,.575,.011,2,1.000,.533,.563,1,0
