Player,Sim,1,2,3,4,5,6,7,8
Kevin Seraphin,,2.3,1.7,0.8,0.2,0.1,-0.2,,
Bill Hewitt,86.8,2.4,1.7,0.8,0.6,-0.1,-0.2,,
Donnell Harvey,83.7,2.0,1.8,0.7,0.2,0.1,,,
Al Eberhard,82.8,2.6,1.8,0.9,0.0,,,,
Sam Pellom,82.3,2.2,1.8,0.7,0.0,,,,
Bob Bedell,81.9,2.4,2.2,0.8,0.1,,,,
Carey Scurry,81.7,2.6,1.8,0.9,,,,,
Cliff Pondexter,81.6,2.2,1.5,1.0,,,,,
Ben Coleman,80.7,2.0,1.8,0.8,0.5,0.0,,,
Solomon Jones,80.0,1.9,1.6,0.8,0.5,0.3,0.0,0.0,-0.1
Ekpe Udoh,78.9,2.7,2.1,0.7,0.3,0.0,,,
