Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,,ORtg,DRtg
2013-14,24,WAS,NBA,C,4,0,6,0.0,27.3,.000,0.0,0.0,,0.0,27.3,.000,0.0,0.0,,9.1,9.1,18.2,0.0,0.0,0.0,9.1,9.1,0.0,,17,105
2014-15,25,WAS,NBA,C,6,0,72,10.6,21.8,.484,0.0,0.0,,10.6,21.8,.484,2.1,4.2,.500,2.1,11.3,13.4,1.4,1.4,0.7,2.8,7.0,23.3,,93,100
