Box Plus/Minus
2012-13 NBA 5.4 (6th)
2013-14 NBA 7.4 (5th)
2014-15 NBA 9.9 (2nd)
2015-16 NBA 12.5 (1st)
Active 6.2 (3rd)
Career NBA 6.2 (8th)
Career 6.2 (8th)
