Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1999-00,23,TOR,NBA,SF,3,3,119,4.5,15.1,.300,0.3,3.0,.100,4.2,12.1,.350,8.2,9.4,.871,2.7,2.7,5.4,5.7,0.9,1.2,2.4,3.6,17.5
2000-01,24,TOR,NBA,SF,12,12,539,8.1,18.7,.436,1.7,4.1,.410,6.5,14.6,.443,3.9,4.9,.784,2.5,2.7,5.2,3.7,1.3,1.3,1.8,3.0,21.8
2004-05,28,NJN,NBA,SF,4,4,179,7.0,19.3,.365,1.2,3.8,.316,5.8,15.5,.377,6.2,7.2,.861,1.8,5.0,6.8,4.6,1.8,0.0,3.0,3.4,21.5
2005-06,29,NJN,NBA,SG,11,11,450,9.0,19.5,.463,1.1,4.6,.241,7.9,14.9,.532,6.9,8.6,.796,1.3,4.9,6.2,4.6,1.6,0.5,2.1,2.7,26.1
2006-07,30,NJN,NBA,SG,12,12,487,6.9,17.4,.396,1.6,4.0,.389,5.3,13.4,.398,4.5,6.5,.693,1.3,4.8,6.1,4.7,0.8,0.5,2.8,2.6,19.8
2009-10,33,ORL,NBA,SG,14,14,480,5.5,13.8,.402,0.9,3.8,.235,4.6,10.0,.466,4.3,5.2,.826,0.7,3.7,4.4,2.4,0.9,0.2,1.6,3.7,16.3
2011-12,35,DAL,NBA,SG,4,0,107,4.0,13.8,.293,1.0,3.4,.300,3.0,10.4,.290,2.0,2.7,.750,1.7,5.7,7.4,0.3,1.7,0.7,2.0,3.7,11.1
2013-14,37,DAL,NBA,SG,7,0,190,5.9,12.9,.456,2.8,5.9,.484,3.0,7.0,.432,2.1,2.7,.786,1.3,3.4,4.7,3.2,0.6,0.4,1.1,2.3,16.7
2014-15,38,MEM,NBA,SG,11,0,196,5.0,12.3,.403,1.3,5.1,.250,3.7,7.2,.513,1.5,1.7,.889,2.4,6.2,8.6,2.0,1.3,0.4,1.3,3.1,12.7
2015-16,39,MEM,NBA,SG,4,4,91,5.9,13.1,.455,2.8,4.0,.700,3.2,9.1,.348,3.2,3.2,1.000,2.0,4.0,5.9,2.0,0.8,0.4,1.2,3.6,17.8
