Field Goals
1999-00 NBA 788 (2nd)
2000-01 NBA 762 (6th)
2003-04 NBA 608 (9th)
2004-05 NBA 696 (5th)
2006-07 NBA 726 (3rd)
Active 8804 (3rd)
Career NBA 8804 (21st)
Career 8804 (26th)
